resource_utilization_id,date,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,resource_condition,maintenance_due_flag,last_maintenance_date
R000902,2023-07-27,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,18.7,100.8,0.5,,,0.0,,Good,No,2023-06-20
R000903,2023-07-27,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.7,93.9,0.0,1.0,1.0,0.6,6.4,,No,
R000904,2023-07-28,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.1,144.9,0.0,1.0,1.0,0.0,8.3,Good,No,
R000905,2023-07-28,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,21.7,97.5,0.82,,,0.0,8.6,Good,No,2023-04-27
R000906,2023-07-28,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.1,95.7,0.0,1.0,1.0,0.3,7.6,,No,
R000907,2023-07-29,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.4,145.6,0.0,1.0,1.0,0.0,9.8,Good,No,
R000908,2023-07-29,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,1,20.0,No,120,19.2,99.0,1.76,,,0.0,10.6,Needs Attention,Yes,2023-04-28
R000909,2023-07-29,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.6,94.2,0.0,1.0,1.0,0.0,7.3,,No,
R000910,2023-07-30,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.9,145.1,0.0,2.0,1.0,0.0,9.2,Good,No,
R000911,2023-07-30,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,19.7,99.8,0.46,,,0.0,5.2,Good,No,2023-05-21
R000912,2023-07-30,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,25.4,67.8,0.0,2.0,1.0,1.1,6.0,,No,
R000913,2023-07-31,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.8,144.2,0.0,1.0,1.0,0.0,8.8,Good,No,
R000914,2023-07-31,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.5,98.6,0.91,,,0.0,10.1,Fair,No,2023-06-21
R000915,2023-07-31,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.5,97.5,0.0,1.0,1.0,2.1,6.4,,No,
R000916,2023-08-01,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.2,144.8,0.0,1.0,1.0,0.0,6.8,Fair,No,
R000917,2023-08-01,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.2,101.7,1.07,,,0.0,13.9,Good,No,2023-05-27
R000918,2023-08-01,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.7,96.9,0.0,1.0,1.0,0.3,7.7,,No,
R000919,2023-09-07,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.5,144.5,0.0,1.0,1.0,0.0,9.4,Good,No,
R000920,2023-09-07,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.4,102.0,0.64,,,0.0,3.7,Fair,No,2023-05-22
R000921,2023-09-07,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.8,93.6,0.0,1.0,1.0,0.0,4.7,,No,
R000922,2023-09-08,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,21.8,146.2,0.0,1.0,1.0,0.0,9.2,Fair,No,
R000923,2023-09-08,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.3,98.4,1.26,,,0.0,11.6,Fair,No,2023-06-11
R000924,2023-09-08,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.7,96.9,0.0,1.0,1.0,0.0,6.6,,No,
R000925,2023-09-09,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.9,144.1,0.0,1.0,1.0,0.0,7.9,Good,No,
R000926,2023-09-09,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.2,96.4,1.41,,,0.0,13.0,Good,No,2023-07-27
R000927,2023-09-09,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.8,96.6,0.0,1.0,1.0,0.7,4.0,,No,
R000928,2023-10-18,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.7,145.3,0.0,1.0,1.0,0.0,7.8,Fair,No,
R000929,2023-10-18,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,1,20.0,No,120,19.5,98.7,1.83,,,0.0,6.5,Fair,Yes,2023-08-08
R000930,2023-10-18,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.8,96.6,0.0,1.0,1.0,0.3,6.8,,No,
R000931,2023-10-19,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,24.0,144.0,0.0,1.0,1.0,0.0,5.7,Fair,No,
R000932,2023-10-19,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.7,96.3,0.96,,,0.0,2.5,Needs Attention,No,2023-09-12
R000933,2023-10-19,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.6,97.2,0.0,1.0,1.0,0.0,2.3,,No,
R000934,2023-10-20,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.5,145.5,0.0,1.0,1.0,0.0,7.4,Good,No,
R000935,2023-10-20,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,19.3,99.6,1.12,,,0.0,2.4,Fair,No,2023-09-20
R000936,2023-10-20,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.3,98.1,0.0,1.0,1.0,0.8,7.3,,No,
R000937,2023-10-21,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.8,144.2,0.0,1.0,1.0,0.0,6.2,,No,
R000938,2023-10-21,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,1,20.0,No,120,21.9,96.3,1.75,,,0.0,12.6,Fair,Yes,2023-09-16
R000939,2023-10-21,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.9,93.3,0.0,1.0,1.0,1.1,4.2,,No,
R000940,2023-10-22,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.0,146.0,0.0,1.0,1.0,0.0,7.8,Needs Attention,No,
R000941,2023-10-22,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,21.1,98.1,0.83,,,0.0,12.2,Fair,No,2023-07-06
R000942,2023-10-22,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.5,97.5,0.0,1.0,1.0,1.7,4.6,,No,
R000943,2023-10-23,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.0,146.0,0.0,1.0,1.0,0.0,3.3,Good,No,
R000944,2023-10-23,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.7,96.6,0.66,,,0.0,6.4,Good,No,2023-09-14
R000945,2023-10-23,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.5,94.5,0.0,1.0,1.0,0.4,4.2,,No,
R000946,2023-10-24,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.3,144.7,0.0,1.0,1.0,0.0,5.3,Good,No,
R000947,2023-10-24,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,21.2,98.4,0.39,,,0.0,13.8,Good,No,2023-10-07
R000948,2023-10-24,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.4,97.8,0.0,1.0,1.0,0.5,7.6,,No,
R000949,2023-10-25,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,21.9,146.1,0.0,1.0,1.0,0.0,3.4,Fair,No,
R000950,2023-10-25,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,19.3,100.0,0.7,,,0.0,11.5,Fair,No,2023-07-28
R000951,2023-10-25,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.6,94.2,0.0,1.0,1.0,0.1,7.9,,No,
R000952,2025-03-09,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.0,145.0,0.0,1.0,1.0,0.0,4.4,Good,No,
R000953,2025-03-09,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.3,97.7,0.0,,,0.0,11.0,Good,No,2025-01-28
R000954,2025-03-09,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.9,96.3,0.0,1.0,1.0,2.1,6.9,,No,
R000955,2025-03-10,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.5,144.5,0.0,1.0,1.0,0.0,8.1,Good,No,
R000956,2025-03-10,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.3,96.5,1.25,,,0.0,2.5,Good,No,2024-12-05
R000957,2025-03-10,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.6,97.2,0.0,1.0,1.0,0.1,7.5,,No,
R000958,2025-03-11,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.5,145.5,0.0,1.0,1.0,0.0,7.7,Good,No,
R000959,2025-03-11,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.2,99.0,0.8,,,0.0,10.2,Good,No,2024-11-17
R000960,2025-03-11,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.3,98.1,0.0,1.0,1.0,1.0,7.8,,No,
R000961,2025-03-12,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,21.9,146.1,0.0,1.0,1.0,0.0,3.8,Good,No,
R000962,2025-03-12,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,18.9,99.9,1.21,,,0.0,6.2,Good,No,2025-01-26
R000963,2025-03-12,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.4,94.8,0.0,1.0,1.0,1.8,3.7,,No,
R000964,2025-06-17,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.0,146.0,0.0,1.0,1.0,0.0,3.4,Good,No,
R000965,2025-06-17,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,1,20.0,No,120,18.8,99.1,2.06,,,0.0,2.7,Good,Yes,2025-04-04
R000966,2025-06-17,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.4,94.8,0.0,1.0,1.0,0.8,4.2,,No,
R000967,2025-06-18,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.2,144.8,0.0,1.0,1.0,0.0,8.8,Fair,No,
R000968,2025-06-18,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,19.7,99.4,0.94,,,0.0,6.7,Good,No,2025-04-25
R000969,2025-06-18,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.7,96.9,0.0,1.0,1.0,1.1,7.9,,No,
R000970,2025-06-19,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,21.7,146.3,0.0,1.0,1.0,0.0,7.8,Good,No,
R000971,2025-06-19,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,16.9,102.5,0.57,,,0.0,3.9,Good,No,2025-06-03
R000972,2025-06-19,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.2,95.4,0.0,1.0,1.0,0.1,4.2,,No,
R000973,2025-06-20,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,21.6,146.4,0.0,1.0,1.0,0.0,3.7,Good,No,
R000974,2025-06-20,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.4,102.2,0.44,,,0.0,2.8,Good,No,2025-04-22
R000975,2025-06-20,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.9,96.3,0.0,1.0,1.0,0.2,6.1,,No,
R000976,2025-06-21,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.7,144.3,0.0,1.0,1.0,0.0,6.4,,No,
R000977,2025-06-21,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.2,98.7,1.14,,,0.0,5.9,Good,No,2025-03-16
R000978,2025-06-21,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.9,93.3,0.0,1.0,1.0,1.2,5.3,,No,
R000979,2025-06-22,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.5,144.5,0.0,2.0,1.0,0.0,7.6,Good,No,
R000980,2025-06-22,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.7,98.8,0.55,,,0.0,4.2,Good,No,2025-05-28
R000981,2025-06-22,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,24.8,69.6,0.0,2.0,1.0,2.1,3.5,,No,
R000982,2025-06-23,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.4,144.6,0.0,1.0,1.0,0.0,9.7,Good,No,
R000983,2025-06-23,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.1,102.1,0.8,,,0.0,13.1,Good,No,2025-04-14
R000984,2025-06-23,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.1,98.7,0.0,1.0,1.0,1.0,7.8,,No,
R000985,2025-06-24,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.6,144.4,0.0,1.0,1.0,0.0,3.9,Fair,No,
R000986,2025-06-24,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,19.0,100.2,0.82,,,0.0,8.6,Needs Attention,No,2025-03-17
R000987,2025-06-24,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.2,98.4,0.0,1.0,1.0,1.3,6.9,,No,
R000988,2025-06-25,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.9,145.1,0.0,1.0,1.0,0.0,5.5,Good,No,
R000989,2025-06-25,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.0,99.2,0.83,,,0.0,11.5,Good,No,2025-04-08
R000990,2025-06-25,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.6,97.2,0.0,1.0,1.0,2.3,4.2,,No,
R000991,2025-06-26,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.7,144.3,0.0,1.0,1.0,0.0,6.3,Good,No,
R000992,2025-06-26,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,21.6,97.7,0.75,,,0.0,15.0,Fair,No,2025-04-21
R000993,2025-06-26,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.3,98.1,0.0,1.0,1.0,1.2,6.7,,No,
R000994,2025-08-11,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.2,145.8,0.0,1.0,1.0,0.0,4.8,Good,No,
R000995,2025-08-11,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.8,101.4,0.84,,,0.0,6.1,Fair,No,2025-07-02
R000996,2025-08-11,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.7,96.9,0.0,1.0,1.0,0.0,5.3,,No,
R000997,2025-08-12,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,23.4,144.6,0.0,1.0,1.0,0.0,5.9,Needs Attention,No,
R000998,2025-08-12,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.7,95.9,1.39,,,0.0,7.0,Good,No,2025-08-06
R000999,2025-08-12,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.2,95.4,0.0,1.0,1.0,1.7,6.6,,No,
R001000,2025-08-13,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.8,145.2,0.0,1.0,1.0,0.0,9.0,Fair,No,
R001001,2025-08-13,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,22.5,96.8,0.74,,,0.0,7.7,Good,No,2025-05-02
R001002,2025-08-13,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.1,98.7,0.0,1.0,1.0,0.5,4.0,,No,
R001003,2025-08-14,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,22.7,145.3,0.0,1.0,1.0,0.0,7.8,Good,No,
R001004,2025-08-14,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.4,101.7,0.87,,,0.0,8.3,Fair,No,2025-05-25
R001005,2025-08-14,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.0,96.0,0.0,1.0,1.0,0.8,2.2,,No,
R001006,2025-08-15,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,21.9,146.1,0.0,2.0,1.0,0.0,8.3,Good,No,
R001007,2025-08-15,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,17.2,101.9,0.86,,,0.0,11.2,Good,No,2025-04-20
R001008,2025-08-15,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,25.3,68.1,0.0,2.0,1.0,1.2,3.2,,No,
R001009,2025-08-16,H001,MedTrack General Hospital,D003,Cardiology,Bed,Inpatient Beds,7,1,0,14.3,No,168,24.0,144.0,0.0,2.0,1.0,0.0,8.8,Good,No,
R001010,2025-08-16,H001,MedTrack General Hospital,D003,Cardiology,Equipment,Cardiac Monitoring Equipment,5,1,0,20.0,No,120,20.7,98.6,0.71,,,0.0,8.7,Good,No,2025-07-31
R001011,2025-08-16,H001,MedTrack General Hospital,D003,Cardiology,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,24.5,70.5,0.0,2.0,1.0,0.4,,,No,
R001012,2020-11-28,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.5,120.5,0.0,1.0,1.0,0.0,4.9,Good,No,
R001013,2020-11-28,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,22.3,73.0,0.71,,,0.0,4.9,Good,No,2020-11-03
R001014,2020-11-28,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,15.2,74.4,0.0,1.0,1.0,0.6,5.6,,No,
R001015,2020-11-29,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.5,121.5,0.0,1.0,1.0,0.0,5.5,Fair,No,
R001016,2020-11-29,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,21.6,73.1,1.29,,,0.0,4.1,Good,No,2020-11-22
R001017,2020-11-29,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,16.7,69.9,0.0,1.0,1.0,2.2,3.8,,No,
R001018,2020-11-30,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.5,121.5,0.0,1.0,1.0,0.0,3.6,Fair,No,
R001019,2020-11-30,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,17.3,77.3,1.38,,,0.0,14.8,Fair,No,2020-08-29
R001020,2020-11-30,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,16.8,69.6,0.0,1.0,1.0,1.3,3.3,,No,
R001021,2020-12-01,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.6,120.4,0.0,1.0,1.0,0.0,8.0,Needs Attention,No,
R001022,2020-12-01,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,17.3,77.9,0.79,,,0.0,13.5,Good,No,2020-10-18
R001023,2020-12-01,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,16.8,69.6,0.0,1.0,1.0,0.5,2.6,,No,
R001024,2020-12-02,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.3,120.7,0.0,1.0,1.0,0.0,5.4,,No,
R001025,2020-12-02,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,20.0,75.2,0.84,,,0.0,11.6,Good,No,2020-10-06
R001026,2020-12-02,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,15.7,72.9,0.0,1.0,1.0,1.3,5.6,,No,
R001027,2020-12-03,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.7,121.3,0.0,1.0,1.0,0.0,8.4,Good,No,
R001028,2020-12-03,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,22.7,72.4,0.93,,,0.0,13.9,Good,No,2020-10-16
R001029,2020-12-03,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,16.8,69.6,0.0,1.0,1.0,0.0,7.4,,No,
R001030,2021-01-10,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,21.7,122.3,0.0,1.0,1.0,0.0,3.2,Good,No,
R001031,2021-01-10,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,21.3,74.1,0.59,,,0.0,4.4,Good,No,2020-12-16
R001032,2021-01-10,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,16.3,71.1,0.0,1.0,1.0,0.6,4.8,,No,
R001033,2021-01-11,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.8,121.2,0.0,2.0,1.0,0.0,3.9,Fair,No,
R001034,2021-01-11,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,17.6,78.3,0.13,,,0.0,6.1,Needs Attention,No,2020-11-15
R001035,2021-01-11,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,3,0,60.0,No,120,25.4,43.8,0.0,2.0,1.0,0.0,6.6,,No,
R001036,2021-01-12,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.8,120.2,0.0,1.0,1.0,0.0,7.2,Good,No,
R001037,2021-01-12,H001,MedTrack General Hospital,D004,Orthopedics,Equipment,Orthopedic & Imaging Equipment,4,1,0,25.0,No,96,17.7,78.1,0.18,,,0.0,6.7,Good,No,2020-12-01
R001038,2021-01-12,H001,MedTrack General Hospital,D004,Orthopedics,Clinical Staff,Nursing & Physician Staff,5,2,0,40.0,No,120,15.9,72.3,0.0,1.0,1.0,0.3,4.8,,No,
R001039,2021-01-13,H001,MedTrack General Hospital,D004,Orthopedics,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.3,120.7,0.0,1.0,1.0,0.0,10.0,Good,No,
