resource_utilization_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,cost_per_day_usd,resource_condition,maintenance_due_flag,last_maintenance_date,planned_capacity_next_month,record_source_system,last_updated_timestamp
RU00585472,2024-06-18,2024,6,2,Tuesday,False,H008,Horizon Care Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,14,13,,92.86,True,112,104.0,8.0,,8.0,5.0,2.2,8.6,,,False,2024-02-28,14.0,Manual Log,2024-06-22
RU00618690,2024-06-14,2024,6,2,Friday,False,H005,Metro City Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,10,10,,100.0,True,80,80.0,0.0,,9.0,1.0,0.9,8.5,2356.81,,False,2024-01-03,10.0,Analytics-ETL,2024-06-15
RU00726743,2021-02-11,2021,2,1,Thursday,False,H008,Horizon Care Hospital,D03,Neurology,Clinical Staff,Nurses & Doctors,11,9,,81.82,False,88,72.0,16.0,,5.0,4.0,1.6,8.8,2938.04,,False,2020-10-18,11.0,Analytics-ETL,2021-02-14
RU00663773,2022-02-11,2022,2,1,Friday,False,H001,St. Mary General Hospital,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,10,8,,80.0,False,80,64.0,16.0,,4.0,4.0,0.5,0.8,4153.9,,False,2021-11-22,10.0,Manual Log,2022-02-13
RU00550247,2024-09-08,2024,9,3,Sunday,True,H009,Pinecrest General Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,8,8,,100.0,True,64,64.0,0.0,,6.0,2.0,1.3,5.3,2517.34,,False,2024-07-21,8.0,Analytics-ETL,2024-09-10
RU00790617,2024-01-01,2024,1,1,Monday,False,H003,Riverside Community Hospital,D14,General Medicine,Clinical Staff,Nurses & Doctors,7,7,,100.0,True,56,56.0,0.0,,3.0,4.0,0.7,5.3,,,False,2023-10-04,,Manual Log,2024-01-05
RU00795686,2023-02-10,2023,2,1,Friday,False,H007,Unity Regional Medical Center,D13,ICU,Clinical Staff,  Nurses & Doctors  ,17,17,,100.0,True,136,136.0,0.0,,12.0,5.0,0.9,9.2,6478.01,,False,2023-01-09,18.0,Facilities-Mgmt-System,2023-02-13
RU00678180,2025-06-27,2025,6,2,Friday,False,H004,Sunrise Health Institute,D05,Pediatrics,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,8.0,3.0,0.5,,3880.37,,False,2025-01-15,11.0,Analytics-ETL,2025-06-29
RU00173230,2023-03-12,2023,3,1,Sunday,True,H006,Green Valley Hospital,D11,Gastroenterology,Bed,Inpatient Bed,39,30,0.0,76.92,False,936,684.0,252.0,0.0,,,,,8604.06,Needs Repair,False,2023-01-23,40.0,Analytics-ETL,2023-03-14
RU00806034,2023-10-15,2023,10,4,Sunday,True,H008,Horizon Care Hospital,D10,Pulmonology,Clinical Staff,Nurses & Doctors,17,15,,88.24,False,136,120.0,16.0,,10.0,5.0,0.0,4.7,5801.03,,False,2023-10-06,18.0,Analytics-ETL,2023-10-19
RU00037609,2021-02-19,2021,2,1,Friday,False,H005,Metro City Hospital,D03,Neurology,Bed,Inpatient Bed,40,31,3.0,77.5,False,960,686.2,201.8,72.0,,,,,12824.16,Functional,True,2021-02-05,43.0,Analytics-ETL,2021-02-23
RU00783010,2021-03-08,2021,3,1,Monday,False,H004,Sunrise Health Institute,D03,Neurology,Clinical Staff,Nurses & Doctors,12,10,,83.33,False,96,80.0,16.0,,6.0,4.0,1.1,4.3,4042.99,,False,2020-12-23,13.0,Analytics-ETL,2021-03-10
RU00506302,2022-09-11,2022,9,3,Sunday,True,H002,Lakeview Medical Center,D13,ICU,Equipment,Ventilators,17,8,2.0,47.06,False,408,130.6,277.3,0.06,,,,17.0,651.95,Good,False,2022-08-28,18.0,Manual Log,2022-09-13
RU00565807,2025-09-15,2025,9,3,Monday,False,H003,Riverside Community Hospital,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,13,15,,115.38,True,104,120.0,0.0,,12.0,3.0,0.6,3.0,4625.63,,False,2025-07-14,13.0,Facilities-Mgmt-System,2025-09-19
RU00726163,2021-09-09,2021,9,3,Thursday,False,H010,Evercare Medical Center,D02,Orthopedics,Clinical Staff,Nurses & Doctors,17,17,,100.0,True,136,136.0,0.0,,12.0,5.0,0.1,8.4,6657.95,,False,2021-04-09,18.0,Manual Log,2021-09-11
RU00748498,2025-01-05,2025,1,1,Sunday,True,H007,Unity Regional Medical Center,D09,Nephrology,Clinical Staff,Nurses & Doctors,5,6,,120.0,True,40,48.0,0.0,,5.0,1.0,1.7,8.2,1642.78,,False,2024-11-20,5.0,Facilities-Mgmt-System,2025-01-07
RU00303886,2021-06-16,2021,6,2,Wednesday,False,H007,Unity Regional Medical Center,D15,Urology,Equipment,Urology Scopes,19,11,0.0,57.89,False,456,174.8,280.9,0.28,,,,12.5,3879.8,Good,False,2021-05-14,19.0,Facilities-Mgmt-System,2021-06-20
RU00392685,2021-10-05,2021,10,4,Tuesday,False,H007,Unity Regional Medical Center,D07,Emergency Medicine,Equipment,Defibrillators,17,12,1.0,70.59,False,408,218.0,189.4,0.57,,,,6.9,1501.95,Fair,False,2021-07-16,18.0,Manual Log,2021-10-06
RU00476811,2022-03-13,2022,3,1,Sunday,True,H009,Pinecrest General Hospital,D03,Neurology,Equipment,EEG Machines,15,9,2.0,60.0,False,360,135.0,225.0,0.02,,,,12.0,833.1,Good,False,2021-11-10,16.0,Facilities-Mgmt-System,2022-03-16
RU00278905,2023-02-17,2023,2,1,Friday,False,H007,Unity Regional Medical Center,D10,Pulmonology,Equipment,Ventilators,8,6,0.0,75.0,False,192,100.4,91.4,0.21,,,,15.3,1406.08,Needs Replacement,False,2022-11-01,8.0,Analytics-ETL,2023-02-21
RU00214378,2025-10-17,2025,10,4,Friday,False,H003,Riverside Community Hospital,D03,Neurology,Bed,Inpatient Bed,35,21,2.0,60.0,False,840,488.0,304.0,48.0,,,,,10691.64,Needs Repair,True,2025-06-26,36.0,Analytics-ETL,2025-10-19
RU00221349,2025-12-11,2025,12,4,Thursday,False,H001,St. Mary General Hospital,D06,General Surgery,Bed,Inpatient Bed,57,40,0.0,70.18,False,1368,926.1,441.9,0.0,,,,,12444.01,Functional,False,2025-07-19,57.0,Manual Log,2025-12-13
RU00758470,2022-10-29,2022,10,4,Saturday,True,H003,Riverside Community Hospital,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,17,19,,111.76,True,136,152.0,0.0,,13.0,6.0,0.3,5.4,6489.16,,False,2022-09-13,17.0,Analytics-ETL,2022-11-01
RU00535020,2022-06-22,2022,6,2,Wednesday,False,H009,Pinecrest General Hospital,D12,Psychiatry,Equipment,Patient Monitoring Devices,11,5,2.0,45.45,False,264,113.1,150.3,0.59,,,,2.0,908.82,Good,False,2022-06-06,11.0,Analytics-ETL,2022-06-23
RU00073644,2021-07-06,2021,7,3,Tuesday,False,H004,Sunrise Health Institute,D13,ICU,Bed,Inpatient Bed,30,20,1.0,66.67,False,720,471.2,224.8,24.0,,,,,5229.82,Functional,True,2021-03-07,32.0,Analytics-ETL,2021-07-07
RU00548501,2025-02-11,2025,2,1,Tuesday,False,H004,Sunrise Health Institute,D05,Pediatrics,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,8.0,3.0,0.6,5.4,3898.41,,False,2024-10-11,12.0,Analytics-ETL,2025-02-15
RU00352594,2025-09-28,2025,9,3,Sunday,True,H008,Horizon Care Hospital,D07,Emergency Medicine,Equipment,Defibrillators,24,12,1.0,50.0,False,576,200.9,374.6,0.49,,,,14.3,3562.32,Needs Replacement,False,2025-04-11,25.0,Manual Log,2025-09-29
RU00736681,2024-11-05,2024,11,4,Tuesday,False,H001,St. Mary General Hospital,D15,Urology,Clinical Staff,  Nurses & Doctors  ,14,14,,100.0,True,112,112.0,0.0,,9.0,5.0,3.1,5.9,4334.19,,False,,14.0,Facilities-Mgmt-System,2024-11-07
RU00192118,2023-09-04,2023,9,3,Monday,False,H008,Horizon Care Hospital,D13,ICU,Bed,Inpatient Bed,35,21,0.0,60.0,False,840,457.7,382.3,0.0,,,,,11558.83,Functional,False,2023-04-05,37.0,Manual Log,2023-09-08
RU00200584,2025-11-13,2025,11,4,Thursday,False,H010,Evercare Medical Center,D01,Cardiology,Bed,Inpatient Bed,34,23,2.0,67.65,False,816,521.4,246.6,48.0,,,,,12758.72,Functional,True,2025-07-12,34.0,Facilities-Mgmt-System,2025-11-15
RU00677460,2024-03-11,2024,3,1,Monday,False,H007,Unity Regional Medical Center,D02,Orthopedics,Clinical Staff,Nurses & Doctors,6,6,,100.0,True,48,48.0,0.0,,3.0,3.0,0.1,5.5,2825.31,,False,2023-11-15,6.0,Analytics-ETL,2024-03-15
RU00643045,2025-10-26,2025,10,4,Sunday,True,H007,Unity Regional Medical Center,D05,Pediatrics,Clinical Staff,Nurses & Doctors,11,8,,72.73,False,88,64.0,24.0,,5.0,3.0,1.0,9.6,3190.99,,False,2025-08-21,12.0,Analytics-ETL,2025-10-30
RU00537949,2025-12-09,2025,12,4,Tuesday,False,H009,Pinecrest General Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,19,13,1.0,68.42,False,456,202.9,252.9,0.2,,,,,3612.47,Good,False,2025-07-20,20.0,Analytics-ETL,2025-12-11
RU00545692,2025-09-24,2025,9,3,Wednesday,False,H004,Sunrise Health Institute,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,4,3,0.0,75.0,False,96,57.8,37.5,0.66,,,,6.8,288.76,Good,False,2025-04-02,4.0,Facilities-Mgmt-System,2025-09-27
RU00042813,2021-02-13,2021,2,1,Saturday,True,H003,Riverside Community Hospital,D06,General Surgery,Bed,Inpatient Bed,39,31,3.0,79.49,False,936,727.4,136.6,72.0,,,,,10058.29,Functional,True,2020-12-30,41.0,Manual Log,2021-02-16
RU00011560,2025-04-02,2025,4,2,Wednesday,False,H004,Sunrise Health Institute,D10,Pulmonology,Bed,Inpatient Bed,23,18,3.0,78.26,False,552,412.5,67.5,72.0,,,,,6410.15,Functional,True,2024-09-25,22.0,Manual Log,2025-04-04
RU00040157,2025-04-14,2025,4,2,Monday,False,H004,Sunrise Health Institute,D11,Gastroenterology,Bed,Inpatient Bed,32,24,0.0,75.0,False,768,572.4,195.6,0.0,,,,,11276.13,,False,2025-02-03,34.0,Facilities-Mgmt-System,2025-04-17
RU00285484,2024-05-22,2024,5,2,Wednesday,False,H007,Unity Regional Medical Center,D03,Neurology,  Equipment  ,EEG Machines,5,3,2.0,60.0,False,120,49.4,70.1,0.51,,,,11.5,863.75 USD,Good,False,2024-01-31,5.0,Facilities-Mgmt-System,2024-05-23
RU00220162,2025-07-19,2025,7,3,Saturday,True,H009,Pinecrest General Hospital,D06,General Surgery,Bed,Inpatient Bed,37,21,0.0,56.76,False,888,498.5,389.5,0.0,,,,,13246.76,Functional,False,2025-03-17,37.0,Manual Log,2025-07-22
RU00225981,2023-09-13,2023,9,3,Wednesday,False,H006,Green Valley Hospital,D15,Urology,Bed,INPATIENT BED,55,30,3.0,54.55,False,1320,715.3,532.7,72.0,,,,,16943.14,Functional,True,2023-05-08,,Analytics-ETL,2023-09-14
RU00016241,2022-09-28,2022,9,3,Wednesday,False,H005,Metro City Hospital,D01,Cardiology,Bed,Inpatient Bed,27,18,3.0,66.67,False,648,402.1,173.9,72.0,,,,,9636.47,Functional,True,2022-06-16,27.0,Analytics-ETL,2022-10-01
RU00468431,2021-11-23,2021,11,4,Tuesday,False,H003,Riverside Community Hospital,D10,Pulmonology,Equipment,Ventilators,10,5,1.0,50.0,False,240,81.3,158.6,0.11,,,,6.5,788.5,Good,False,,10.0,Facilities-Mgmt-System,2021-11-25
RU00488880,2021-12-26,2021,12,4,Sunday,True,H004,Sunrise Health Institute,D01,Cardiology,Equipment,Cardiac Monitors,5,3,1.0,60.0,False,120,67.2,52.7,0.06,,,,,484.05,Good,False,2021-12-14,5.0,Manual Log,2021-12-27
RU00821982,2023-01-21,2023,1,1,Saturday,True,H003,Riverside Community Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,14,14,,100.0,True,112,112.0,0.0,,9.0,5.0,0.5,3.3,6283.95,,False,2022-09-06,15.0,Analytics-ETL,2023-01-22
RU00431998,2023-04-24,2023,4,2,Monday,False,H004,Sunrise Health Institute,D11,Gastroenterology,Equipment,Endoscopy Units,15,10,2.0,66.67,False,360,210.1,149.8,0.09,,,,16.0,1902.0,Good,False,2022-12-26,15.0,Analytics-ETL,2023-04-25
RU00297637,2025-01-28,2025,1,1,Tuesday,False,H005,Metro City Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,7,5,0.0,71.43,False,168,108.8,59.2,0.04,,,,25.2,392.84,Good,False,,,Analytics-ETL,2025-01-30
RU00471421,2022-06-08,2022,6,2,Wednesday,False,H010,Evercare Medical Center,D09,Nephrology,Equipment,Dialysis Machines,7,5,1.0,71.43,False,168,100.9,66.4,0.65,,,,17.3,570.78,Needs Replacement,False,2022-05-12,7.0,Manual Log,2022-06-09
RU00444783,2024-02-02,2024,2,1,Friday,False,H004,Sunrise Health Institute,D07,Emergency Medicine,Equipment,Defibrillators,14,9,2.0,64.29,False,336,136.0,199.5,0.47,,,,8.7,1757.7,Needs Replacement,False,2023-09-20,14.0,Analytics-ETL,2024-02-04
RU00182983,2025-11-24,2025,11,4,Monday,False,H006,Green Valley Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,17,12,0.0,70.59,False,408,261.5,146.5,0.0,,,,,3309.93,Needs Repair,False,2025-06-30,17.0,Analytics-ETL,2025-11-28
RU00632001,2024-06-06,2024,6,2,Thursday,False,H006,Green Valley Hospital,D01,Cardiology,Clinical Staff,Nurses & Doctors,13,14,,107.69,True,104,112.0,0.0,,8.0,6.0,0.4,5.2,4641.77,,False,2024-05-01,14.0,Manual Log,2024-06-10
RU00055804,2021-01-26,2021,1,1,Tuesday,False,H007,Unity Regional Medical Center,D15,Urology,Bed,Inpatient Bed,53,40,0.0,75.47,False,1272,890.1,381.9,0.0,,,,,16212.04,Functional,False,2020-11-06,56.0,Analytics-ETL,2021-01-28
RU00723118,2023-03-26,2023,3,1,Sunday,True,H008,Horizon Care Hospital,D14,General Medicine,Clinical Staff,Nurses & Doctors,10,9,,90.0,False,80,72.0,8.0,,8.0,1.0,0.1,10.6,2000.62,,False,2022-10-29,11.0,Analytics-ETL,2023-03-30
RU00044066,2022-12-25,2022,12,4,Sunday,True,H009,Pinecrest General Hospital,D03,Neurology,Bed,Inpatient Bed,41,27,1.0,65.85,False,984,610.9,349.1,24.0,,,,,12730.64,Needs Repair,True,2022-09-09,41.0,Manual Log,2022-12-26
RU00536563,2023-02-08,2023,2,1,Wednesday,False,H003,Riverside Community Hospital,D14,General Medicine,Equipment,Infusion Pumps,9,5,2.0,55.56,False,216,93.3,122.5,0.16,,,,15.3,1598.04,Good,False,2022-07-31,9.0,Analytics-ETL,2023-02-12
RU00345804,2023-01-14,2023,1,1,Saturday,True,H004,Sunrise Health Institute,D13,ICU,Equipment,Ventilators,30,19,1.0,63.33,False,720,278.8,440.6,0.63,,,,9.3,1217.7,Fair,False,2022-11-17,31.0,Facilities-Mgmt-System,2023-01-15
RU00183215,2021-09-15,2021,9,3,Wednesday,False,H003,Riverside Community Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,24,15,3.0,62.5,False,576,331.9,172.1,72.0,,,,,9430.02,Needs Repair,True,2021-09-05,26.0,Analytics-ETL,2021-09-16
RU00779629,2021-07-09,2021,7,3,Friday,False,H006,Green Valley Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,15,13,,86.67,False,120,104.0,16.0,,10.0,3.0,1.0,3.3,4396.08,,False,2021-03-23,16.0,Analytics-ETL,2021-07-11
RU00111866,2023-01-10,2023,1,1,Tuesday,False,H005,Metro City Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,26,20,1.0,76.92,False,624,474.4,125.6,24.0,,,,,9517.75,Functional,True,2022-08-07,25.0,Analytics-ETL,2023-01-14
RU00380561,2024-07-03,2024,7,3,Wednesday,False,H010,Evercare Medical Center,D03,Neurology,Equipment,EEG Machines,10,6,2.0,60.0,False,240,99.3,140.5,0.2,,,,,1679.7,Good,False,2024-02-23,10.0,Analytics-ETL,2024-07-07
RU00554140,2021-09-09,2021,9,3,Thursday,False,H002,Lakeview Medical Center,D05,Pediatrics,Clinical Staff,Nurses & Doctors,5,6,,120.0,True,40,48.0,0.0,,4.0,2.0,0.0,7.1,2168.59,,False,2021-05-06,5.0,facilities-mgmt-system,2021-09-11
RU00588968,2023-05-07,2023,5,2,Sunday,True,H004,Sunrise Health Institute,D03,Neurology,Clinical Staff,Nurses & Doctors,12,12,,100.0,True,96,96.0,0.0,,7.0,5.0,0.4,,5381.8,,False,2022-10-22,12.0,Facilities-Mgmt-System,2023-05-08
RU00285253,2025-12-02,2025,12,4,Tuesday,False,H008,Horizon Care Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,15,9,2.0,60.0,False,360,189.9,169.6,0.54,,,,17.7,1693.65,Good,False,2025-08-19,16.0,Analytics-ETL,2025-12-03
RU00396656,2024-11-26,2024,11,4,Tuesday,False,H002,Lakeview Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,13,6,2.0,46.15,False,312,91.6,218.9,1.48,,,,14.7,1396.72,Good,False,2024-05-28,13.0,Analytics-ETL,2024-11-28
RU00203997,2024-08-12,2024,8,3,Monday,False,H006,Green Valley Hospital,D15,Urology,Bed,Inpatient Bed,55,32,0.0,58.18,False,1320,703.8,616.2,0.0,,,,,19324.03,functional,False,2024-06-23,56.0,Analytics-ETL,2024-08-16
RU00433230,2021-05-10,2021,5,2,Monday,False,H007,Unity Regional Medical Center,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,9,6,1.0,66.67,False,216,88.3,127.0,0.68,,,,7.5,1153.62,,False,2020-12-08,9.0,Facilities-Mgmt-System,2021-05-11
RU00166721,2025-10-15,2025,10,4,Wednesday,False,H003,Riverside Community Hospital,D15,Urology,Bed,Inpatient Bed,45,27,2.0,60.0,False,1080,622.4,409.6,48.0,,,,,17261.74,Functional,True,2025-08-11,44.0,Analytics-ETL,2025-10-17
RU00671367,2023-02-05,2023,2,1,Sunday,True,H009,Pinecrest General Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,9,10,,111.11,True,72,80.0,0.0,,8.0,2.0,1.6,4.9,3576.64,,False,2022-08-21,9.0,Analytics-ETL,2023-02-06
RU00362675,2025-03-16,2025,3,1,Sunday,True,H007,Unity Regional Medical Center,D09,Nephrology,Equipment,Dialysis Machines,6,4,0.0,66.67,False,144,70.7,73.2,0.07,,,,9.0,1218.18,Good,False,2024-09-22,6.0,Facilities-Mgmt-System,2025-03-18
RU00202773,2024-05-21,2024,5,2,Tuesday,False,H007,Unity Regional Medical Center,D15,Urology,Bed,Inpatient Bed,53,34,3.0,64.15,False,1272,767.6,432.4,72.0,,,,,19863.41,Functional,True,2024-03-19,56.0,Analytics-ETL,2024-05-25
RU00153638,2024-08-26,2024,8,3,Monday,False,H003,Riverside Community Hospital,D02,Orthopedics,Bed,Inpatient Bed,49,27,0.0,55.1,False,1176,585.9,590.1,0.0,,,,,8773.12,Needs Repair,False,2024-07-09,51.0,Analytics-ETL,2024-08-29
RU00665413,2023-10-29,2023,10,4,Sunday,True,H002,Lakeview Medical Center,D06,General Surgery,Clinical Staff,Nurses & Doctors,12,12,,100.0,True,96,96.0,0.0,,10.0,2.0,1.5,3.2,4145.74,,False,2023-09-21,13.0,  Facilities-Mgmt-System  ,2023-10-31
RU00255086,2023-02-01,2023,2,1,Wednesday,False,H009,Pinecrest General Hospital,D03,Neurology,Bed,Inpatient Bed,41,31,2.0,75.61,False,984,734.6,201.4,48.0,,,,,6716.53,,True,2023-01-14,43.0,Facilities-Mgmt-System,2023-02-05
RU00200424,2021-07-28,2021,7,3,Wednesday,False,H005,Metro City Hospital,D06,General Surgery,Bed,Inpatient Bed,42,28,2.0,66.67,False,1008,613.8,346.2,48.0,,,,,6560.77,Functional,True,2021-06-07,41.0,Manual Log,2021-07-31
RU00201914,2022-05-01,2022,5,2,Sunday,True,H008,Horizon Care Hospital,D14,General Medicine,Bed,Inpatient Bed,52,33,3.0,63.46,False,1248,735.0,441.0,72.0,,,,,,Needs Repair,True,2022-04-15,51.0,Analytics-ETL,2022-05-05
RU00247179,2021-03-20,2021,3,1,Saturday,True,H008,Horizon Care Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,26,18,1.0,69.23,False,624,417.3,182.7,24.0,,,,,4863.63,Functional,True,2021-03-16,28.0,Analytics-ETL,2021-03-21
RU00766555,2025-02-08,2025,2,1,Saturday,True,H009,Pinecrest General Hospital,D03,Neurology,Clinical Staff,Nurses & Doctors,6,6,,100.0,True,48,48.0,0.0,,3.0,3.0,0.1,10.6,2986.46,,False,2024-08-29,6.0,Analytics-ETL,2025-02-11
RU00691160,2021-08-26,2021,8,3,Thursday,False,H006,Green Valley Hospital,D10,Pulmonology,Clinical Staff,Nurses & Doctors,6,5,,83.33,False,48,40.0,8.0,,4.0,1.0,1.1,2.8,1259.86,,False,2021-07-08,6.0,Facilities-Mgmt-System,2021-08-28
RU00247617,2024-07-08,2024,7,3,Monday,False,H007,Unity Regional Medical Center,D12,Psychiatry,Bed,Inpatient Bed,53,35,0.0,66.04,False,1272,838.7,433.3,0.0,,,,,20721.8,Needs Repair,False,2024-07-03,54.0,Manual Log,2024-07-09
RU00024302,2022-11-18,2022,11,4,Friday,False,H008,Horizon Care Hospital,D14,General Medicine,Bed,Inpatient Bed,52,32,0.0,61.54,False,1248,715.8,532.2,0.0,,,,,15816.67,Functional,False,2022-09-17,51.0,Facilities-Mgmt-System,2022-11-19
RU00581589,2022-11-10,2022,11,4,Thursday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,11,12,,109.09,True,88,96.0,0.0,,8.0,4.0,0.2,9.2,3757.35,,False,2022-09-03,11.0,Facilities-Mgmt-System,2022-11-12
RU00152927,2021-07-12,2021,7,3,Monday,False,H007,Unity Regional Medical Center,D13,ICU,Bed,Inpatient Bed,25,19,0.0,76.0,False,600,429.1,170.9,0.0,,,,,5958.22,Needs Repair,False,2021-03-20,25.0,Analytics-ETL,2021-07-14
RU00605110,2023-02-28,2023,2,1,Tuesday,False,H007,Unity Regional Medical Center,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,16,16,,100.0,True,128,128.0,0.0,,11.0,5.0,5.4,6.2,6109.85,,False,2023-01-16,17.0,Analytics-ETL,2023-03-01
RU00069590,2023-04-10,2023,4,2,Monday,False,H004,Sunrise Health Institute,D06,General Surgery,Bed,Inpatient Bed,30,24,0.0,,False,720,572.1,147.9,0.0,,,,,8651.36,Functional,False,2023-02-24,29.0,Analytics-ETL,2023-04-14
RU00142684,2022-12-27,2022,12,4,Tuesday,False,H001,St. Mary General Hospital,D01,Cardiology,Bed,Inpatient Bed,28,20,3.0,71.43,False,672,444.3,155.7,72.0,,,,,9866.13,Functional,True,2022-07-22,27.0,Analytics-ETL,2022-12-31
RU00147540,2023-10-17,2023,10,4,Tuesday,False,H002,Lakeview Medical Center,D05,Pediatrics,  Bed  ,Inpatient Bed,50,33,1.0,66.0,False,1200,747.7,428.3,24.0,,,,,17579.35,Functional,True,2023-09-08,49.0,Analytics-ETL,2023-10-18
RU00719557,2023-02-21,2023,2,1,Tuesday,False,H005,Metro City Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,15,18,,120.0,True,120,144.0,0.0,,14.0,4.0,2.6,,"$5,446.88",,False,2023-01-07,15.0,Analytics-ETL,2023-02-25
RU00795191,2021-01-05,2021,1,1,Tuesday,False,H008,Horizon Care Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,13.0,2.0,0.7,8.6,3972.96,,False,2020-11-18,15.0,Facilities-Mgmt-System,2021-01-07
RU00269903,2023-05-17,2023,5,2,Wednesday,False,H001,St. Mary General Hospital,D05,Pediatrics,Bed,Inpatient Bed,33,24,2.0,72.73,False,792,571.7,172.3,48.0,,,,,7927.16,Functional,True,2023-04-04,33.0,Manual Log,2023-05-20
RU00446810,2023-08-19,2023,8,3,Saturday,True,H005,Metro City Hospital,D15,Urology,Equipment,Urology Scopes,6,2,0.0,33.33,False,144,42.6,101.1,0.29,,,,5.7,363.9,Good,False,2023-05-18,6.0,Facilities-Mgmt-System,2023-08-23
RU00469727,2024-10-06,2024,10,4,Sunday,True,H009,Pinecrest General Hospital,D07,Emergency Medicine,Equipment,Defibrillators,17,7,2.0,41.18,False,408,115.4,292.4,0.25,,,,12.0,1900.6,Good,False,2024-06-29,17.0,Facilities-Mgmt-System,2024-10-07
RU00345723,2024-09-24,2024,9,3,Tuesday,False,H008,Horizon Care Hospital,D05,Pediatrics,Equipment,Pediatric Incubators,9,4,0.0,44.44,False,216,65.1,150.8,0.08,,,,8.3,1525.77,Good,False,2024-05-12,9.0,Facilities-Mgmt-System,2024-09-25
RU00141679,2025-07-08,2025,7,3,Tuesday,False,H006,Green Valley Hospital,D04,Oncology,Bed,Inpatient Bed,24,18,1.0,75.0,False,576,413.0,139.0,24.0,,,,,7494.38,Needs Repair,True,2025-01-17,26.0,Analytics-ETL,2025-07-12
RU00590213,2021-05-04,2021,5,2,Tuesday,False,H004,Sunrise Health Institute,D05,Pediatrics,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,10.0,1.0,0.2,4.0,3109.85,,False,2021-01-30,11.0,Analytics-ETL,2021-05-05
RU00631777,2021-05-09,2021,5,2,Sunday,True,H010,Evercare Medical Center,D10,Pulmonology,Clinical Staff,Nurses & Doctors,11,10,,90.91,False,88,80.0,8.0,,7.0,3.0,1.1,10.1,3343.08,,False,2021-04-23,,Facilities-Mgmt-System,2021-05-12
RU00542389,2025-10-19,2025,10,4,Sunday,True,H008,Horizon Care Hospital,D05,Pediatrics,Equipment,Pediatric Incubators,9,5,2.0,55.56,False,216,77.5,138.4,0.11,,,,12.7,1525.77,Good,False,2025-04-14,10.0,Manual Log,2025-10-22
RU00018407,2024-07-18,2024,7,3,Thursday,False,H009,Pinecrest General Hospital,D09,Nephrology,Bed,Inpatient Bed,44,27,1.0,61.36,False,1056,646.8,385.2,24.0,,,,,16206.63,Functional,True,2024-02-28,46.0,Manual Log,2024-07-21
RU00513145,2021-03-27,2021,3,1,Saturday,True,H010,Evercare Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,6,4,0.0,66.67,False,144,68.5,74.7,0.79,,,,8.5,314.76,New,True,2021-01-11,6.0,Manual Log,2021-03-31
RU00824638,2021-02-04,2021,2,1,Thursday,False,H001,St. Mary General Hospital,D12,Psychiatry,Clinical Staff,Nurses & Doctors,7,6,,85.71,False,56,48.0,8.0,,5.0,1.0,0.1,4.5,1988.06,,False,2020-11-05,7.0,Facilities-Mgmt-System,2021-02-05
