hospital_id,hospital_name,hospital_ward,admission_date,available_beds,occupied_beds,bed_utilization_rate
HOSP-3180,The Johns Hopkins Hospital,pediatrics,2020-12-19,160,240,150.0
HOSP-3180,The Johns Hopkins Hospital,pediatrics,,480,110,22.916666666666664
HOSP-3181,The Johns Hopkins Hospital,pediatrics,,410,70,17.073170731707318
HOSP-3183,The Johns Hopkins Hospital,icu,2021-06-29,300,30,10.0
HOSP-3183,The Johns Hopkins Hospital,pediatrics,2022-01-22,280,130,46.42857142857143
HOSP-3184,The Johns Hopkins Hospital,er,,240,110,45.83333333333333
HOSP-3187,The Johns Hopkins Hospital,maternity,,310,330,106.4516129032258
HOSP-3190,The Johns Hopkins Hospital,maternity,,310,140,45.16129032258064
HOSP-3192,The Johns Hopkins Hospital,er,2023-05-14,330,290,87.87878787878788
HOSP-3192,The Johns Hopkins Hospital,er,,270,110,40.74074074074074
HOSP-3197,The Johns Hopkins Hospital,er,2021-09-23,170,40,23.52941176470588
HOSP-3201,The Johns Hopkins Hospital,pediatrics,,190,270,142.10526315789474
HOSP-3202,The Johns Hopkins Hospital,er,,130,250,192.30769230769232
HOSP-3203,The Johns Hopkins Hospital,pediatrics,,150,250,166.66666666666669
HOSP-3204,The Johns Hopkins Hospital,pediatrics,2020-09-17,200,250,125.0
HOSP-3204,The Johns Hopkins Hospital,surgery,,310,140,45.16129032258064
HOSP-3208,The Johns Hopkins Hospital,icu,2022-07-31,370,260,70.27027027027027
HOSP-3210,The Johns Hopkins Hospital,er,2021-06-20,500,210,42.0
HOSP-3210,The Johns Hopkins Hospital,pediatrics,,220,20,9.090909090909092
HOSP-3211,The Johns Hopkins Hospital,icu,2022-04-19,370,190,51.35135135135135
HOSP-3211,The Johns Hopkins Hospital,maternity,2020-10-31,150,190,126.66666666666666
HOSP-3215,The Johns Hopkins Hospital,er,2023-10-14,160,400,250.0
HOSP-3215,The Johns Hopkins Hospital,icu,,270,250,92.5925925925926
HOSP-3216,The Johns Hopkins Hospital,pediatrics,2023-07-21,110,210,190.9090909090909
HOSP-3221,The Johns Hopkins Hospital,er,,430,230,53.48837209302325
HOSP-3221,The Johns Hopkins Hospital,surgery,,260,110,42.30769230769231
HOSP-3222,The Johns Hopkins Hospital,maternity,2023-07-20,150,190,126.66666666666666
HOSP-3222,The Johns Hopkins Hospital,maternity,,400,20,5.0
HOSP-3223,The Johns Hopkins Hospital,surgery,,260,360,138.46153846153845
HOSP-3225,The Johns Hopkins Hospital,maternity,2023-10-21,400,320,80.0
HOSP-3225,The Johns Hopkins Hospital,pediatrics,,350,210,60.0
HOSP-3226,The Johns Hopkins Hospital,maternity,2023-04-18,420,120,28.57142857142857
HOSP-3228,The Johns Hopkins Hospital,er,2021-11-21,220,370,168.1818181818182
HOSP-3230,The Johns Hopkins Hospital,er,,330,170,51.515151515151516
HOSP-3230,The Johns Hopkins Hospital,maternity,,490,120,24.489795918367346
HOSP-3230,The Johns Hopkins Hospital,pediatrics,,400,120,30.0
HOSP-3231,The Johns Hopkins Hospital,pediatrics,2024-05-29,310,260,83.87096774193549
HOSP-3233,The Johns Hopkins Hospital,er,2022-10-30,300,10,3.3333333333333335
HOSP-3233,The Johns Hopkins Hospital,icu,,280,180,64.28571428571429
HOSP-3234,The Johns Hopkins Hospital,pediatrics,,200,210,105.0
HOSP-3236,The Johns Hopkins Hospital,er,2022-04-24,470,350,74.46808510638297
HOSP-3236,The Johns Hopkins Hospital,pediatrics,,320,120,37.5
HOSP-3236,The Johns Hopkins Hospital,surgery,,270,390,144.44444444444443
HOSP-3238,The Johns Hopkins Hospital,er,2022-11-24,400,40,10.0
HOSP-3238,The Johns Hopkins Hospital,surgery,2020-07-29,340,320,94.11764705882352
HOSP-3239,The Johns Hopkins Hospital,pediatrics,2023-10-20,450,80,17.77777777777778
HOSP-3239,The Johns Hopkins Hospital,surgery,2023-02-24,490,350,71.42857142857143
HOSP-3240,The Johns Hopkins Hospital,maternity,,410,140,34.146341463414636
HOSP-3242,The Johns Hopkins Hospital,surgery,2022-10-22,430,170,39.53488372093023
HOSP-3245,The Johns Hopkins Hospital,pediatrics,,150,220,146.66666666666666
HOSP-3246,The Johns Hopkins Hospital,surgery,2023-09-27,280,300,107.14285714285714
HOSP-3247,The Johns Hopkins Hospital,icu,,460,380,82.6086956521739
HOSP-3248,The Johns Hopkins Hospital,surgery,,340,350,102.94117647058823
HOSP-3249,The Johns Hopkins Hospital,icu,,100,350,350.0
HOSP-3251,The Johns Hopkins Hospital,pediatrics,2021-07-16,400,320,80.0
HOSP-3252,The Johns Hopkins Hospital,er,2021-01-16,290,120,41.37931034482759
HOSP-3252,The Johns Hopkins Hospital,surgery,,330,130,39.39393939393939
HOSP-3253,The Johns Hopkins Hospital,er,,260,240,92.3076923076923
HOSP-3255,The Johns Hopkins Hospital,icu,2021-08-22,260,110,42.30769230769231
HOSP-3255,The Johns Hopkins Hospital,icu,2023-04-25,400,160,40.0
HOSP-3256,The Johns Hopkins Hospital,er,,190,360,189.4736842105263
HOSP-3256,The Johns Hopkins Hospital,pediatrics,2021-09-25,350,280,80.0
HOSP-3257,The Johns Hopkins Hospital,icu,,370,120,32.432432432432435
HOSP-3258,The Johns Hopkins Hospital,maternity,,450,240,53.333333333333336
HOSP-3260,The Johns Hopkins Hospital,maternity,,430,310,72.09302325581395
HOSP-3260,The Johns Hopkins Hospital,pediatrics,2022-05-23,270,40,14.814814814814813
HOSP-3261,The Johns Hopkins Hospital,icu,2021-01-22,170,60,35.294117647058826
HOSP-3263,The Johns Hopkins Hospital,icu,2023-01-15,150,40,26.666666666666668
HOSP-3263,The Johns Hopkins Hospital,icu,2024-01-30,290,110,37.93103448275862
HOSP-3263,The Johns Hopkins Hospital,pediatrics,,380,340,89.47368421052632
HOSP-3263,The Johns Hopkins Hospital,surgery,2021-03-28,300,100,33.33333333333333
HOSP-3264,The Johns Hopkins Hospital,icu,2022-09-25,190,380,200.0
HOSP-3265,The Johns Hopkins Hospital,icu,,490,370,75.51020408163265
HOSP-3265,The Johns Hopkins Hospital,maternity,,270,190,70.37037037037037
HOSP-3266,The Johns Hopkins Hospital,surgery,2023-04-15,380,380,100.0
HOSP-3267,The Johns Hopkins Hospital,surgery,2023-12-16,360,160,44.44444444444444
HOSP-3268,The Johns Hopkins Hospital,maternity,,240,200,83.33333333333334
HOSP-3268,The Johns Hopkins Hospital,pediatrics,2022-12-27,430,100,23.25581395348837
HOSP-3269,The Johns Hopkins Hospital,pediatrics,,410,40,9.75609756097561
HOSP-3270,The Johns Hopkins Hospital,pediatrics,2023-06-26,230,250,108.69565217391303
HOSP-3271,The Johns Hopkins Hospital,icu,2020-12-15,470,180,38.297872340425535
HOSP-3272,The Johns Hopkins Hospital,surgery,2022-03-28,300,270,90.0
HOSP-3273,The Johns Hopkins Hospital,pediatrics,,410,120,29.268292682926827
HOSP-3274,The Johns Hopkins Hospital,icu,,250,320,128.0
HOSP-3275,The Johns Hopkins Hospital,maternity,2021-09-20,150,260,173.33333333333334
HOSP-3277,The Johns Hopkins Hospital,maternity,2023-05-19,500,220,44.0
HOSP-3278,The Johns Hopkins Hospital,maternity,2021-11-15,310,390,125.80645161290323
HOSP-3278,The Johns Hopkins Hospital,maternity,,230,240,104.34782608695652
HOSP-3279,The Johns Hopkins Hospital,maternity,2022-02-24,430,320,74.4186046511628
HOSP-3279,The Johns Hopkins Hospital,maternity,,290,70,24.137931034482758
HOSP-3279,The Johns Hopkins Hospital,pediatrics,,480,390,81.25
HOSP-3280,The Johns Hopkins Hospital,surgery,,140,220,157.14285714285714
HOSP-3282,The Johns Hopkins Hospital,er,2021-11-14,300,390,130.0
HOSP-3283,The Johns Hopkins Hospital,er,,400,280,70.0
HOSP-3283,The Johns Hopkins Hospital,icu,2021-01-28,170,160,94.11764705882352
HOSP-3286,The Johns Hopkins Hospital,surgery,2022-02-18,300,120,40.0
HOSP-3287,The Johns Hopkins Hospital,er,2023-01-26,470,50,10.638297872340425
HOSP-3287,The Johns Hopkins Hospital,pediatrics,2022-11-25,240,170,70.83333333333334
HOSP-3288,The Johns Hopkins Hospital,er,,130,10,7.6923076923076925
HOSP-3288,The Johns Hopkins Hospital,surgery,2020-09-30,480,360,75.0
HOSP-3289,The Johns Hopkins Hospital,maternity,2022-08-30,380,40,10.526315789473683
HOSP-3289,The Johns Hopkins Hospital,pediatrics,2022-12-16,130,400,307.69230769230774
HOSP-3290,The Johns Hopkins Hospital,pediatrics,,470,300,63.829787234042556
HOSP-3293,The Johns Hopkins Hospital,surgery,2023-04-23,210,380,180.95238095238096
HOSP-3294,The Johns Hopkins Hospital,icu,2021-12-23,260,70,26.923076923076923
HOSP-3295,The Johns Hopkins Hospital,er,,500,80,16.0
HOSP-3295,The Johns Hopkins Hospital,icu,2021-03-13,430,230,53.48837209302325
HOSP-3297,The Johns Hopkins Hospital,pediatrics,,470,300,63.829787234042556
HOSP-3297,The Johns Hopkins Hospital,surgery,2021-06-23,180,390,216.66666666666666
HOSP-3298,The Johns Hopkins Hospital,er,2022-01-21,130,40,30.76923076923077
HOSP-3300,The Johns Hopkins Hospital,er,,370,50,13.513513513513514
HOSP-3301,The Johns Hopkins Hospital,surgery,2020-08-17,230,150,65.21739130434783
HOSP-3303,The Johns Hopkins Hospital,maternity,2022-05-24,400,40,10.0
HOSP-3306,The Johns Hopkins Hospital,icu,2023-03-20,400,300,75.0
HOSP-3307,The Johns Hopkins Hospital,surgery,2023-10-22,160,140,87.5
HOSP-3308,The Johns Hopkins Hospital,surgery,2020-12-16,200,230,114.99999999999999
HOSP-3309,The Johns Hopkins Hospital,icu,,380,260,68.42105263157895
HOSP-3310,The Johns Hopkins Hospital,surgery,2023-09-13,340,90,26.47058823529412
HOSP-3311,The Johns Hopkins Hospital,er,2024-03-25,180,340,188.88888888888889
HOSP-3311,The Johns Hopkins Hospital,er,,410,300,73.17073170731707
HOSP-3312,The Johns Hopkins Hospital,er,,470,310,65.95744680851064
HOSP-3313,The Johns Hopkins Hospital,icu,,300,190,63.33333333333333
HOSP-3315,The Johns Hopkins Hospital,icu,2021-10-29,500,100,20.0
HOSP-3316,The Johns Hopkins Hospital,icu,2022-08-21,250,390,156.0
HOSP-3316,The Johns Hopkins Hospital,icu,2022-09-25,450,170,37.77777777777778
HOSP-3317,The Johns Hopkins Hospital,icu,,440,120,27.27272727272727
HOSP-3317,The Johns Hopkins Hospital,pediatrics,2022-04-28,210,330,157.14285714285714
HOSP-3318,The Johns Hopkins Hospital,icu,2021-06-25,370,130,35.13513513513514
HOSP-3318,The Johns Hopkins Hospital,icu,2022-01-21,190,320,168.42105263157893
HOSP-3318,The Johns Hopkins Hospital,pediatrics,2024-01-24,340,90,26.47058823529412
HOSP-3320,The Johns Hopkins Hospital,pediatrics,,410,340,82.92682926829268
HOSP-3321,The Johns Hopkins Hospital,icu,2021-08-23,330,60,18.181818181818183
HOSP-3321,The Johns Hopkins Hospital,icu,2021-08-28,100,340,340.0
HOSP-3321,The Johns Hopkins Hospital,icu,,260,30,11.538461538461538
HOSP-3321,The Johns Hopkins Hospital,surgery,2021-03-28,360,390,108.33333333333333
HOSP-3322,The Johns Hopkins Hospital,icu,2023-07-20,470,150,31.914893617021278
HOSP-3324,The Johns Hopkins Hospital,icu,2021-01-16,240,70,29.166666666666668
HOSP-3327,The Johns Hopkins Hospital,maternity,,120,0,0.0
HOSP-3327,The Johns Hopkins Hospital,surgery,2024-06-30,480,70,14.583333333333334
HOSP-3331,The Johns Hopkins Hospital,pediatrics,,270,330,122.22222222222223
HOSP-3332,The Johns Hopkins Hospital,er,2023-03-15,490,170,34.69387755102041
HOSP-3332,The Johns Hopkins Hospital,surgery,2021-08-18,460,400,86.95652173913044
HOSP-3334,The Johns Hopkins Hospital,surgery,2022-08-16,490,40,8.16326530612245
HOSP-3336,The Johns Hopkins Hospital,maternity,2023-12-25,470,90,19.148936170212767
HOSP-3336,The Johns Hopkins Hospital,pediatrics,2023-10-19,250,130,52.0
HOSP-3338,The Johns Hopkins Hospital,er,2023-09-17,500,170,34.0
HOSP-3338,The Johns Hopkins Hospital,er,,180,40,22.22222222222222
HOSP-3338,The Johns Hopkins Hospital,icu,,360,130,36.11111111111111
HOSP-3339,The Johns Hopkins Hospital,er,2024-03-25,400,200,50.0
HOSP-3341,The Johns Hopkins Hospital,icu,,380,50,13.157894736842104
HOSP-3342,The Johns Hopkins Hospital,icu,2021-07-16,110,120,109.09090909090908
HOSP-3342,The Johns Hopkins Hospital,icu,,480,80,16.666666666666664
HOSP-3343,The Johns Hopkins Hospital,maternity,,430,10,2.3255813953488373
HOSP-3343,The Johns Hopkins Hospital,surgery,,190,10,5.263157894736842
HOSP-3344,The Johns Hopkins Hospital,icu,2023-07-27,170,30,17.647058823529413
HOSP-3344,The Johns Hopkins Hospital,icu,,130,110,84.61538461538461
HOSP-3344,The Johns Hopkins Hospital,surgery,,380,50,13.157894736842104
HOSP-3347,The Johns Hopkins Hospital,pediatrics,2020-12-15,410,380,92.6829268292683
HOSP-3349,The Johns Hopkins Hospital,maternity,2021-02-28,430,330,76.74418604651163
HOSP-3350,The Johns Hopkins Hospital,pediatrics,,490,330,67.3469387755102
HOSP-3350,The Johns Hopkins Hospital,surgery,,140,50,35.714285714285715
HOSP-3351,The Johns Hopkins Hospital,icu,2022-12-24,410,330,80.48780487804879
HOSP-3354,The Johns Hopkins Hospital,er,2021-11-18,420,310,73.80952380952381
HOSP-3354,The Johns Hopkins Hospital,icu,,420,20,4.761904761904762
HOSP-3355,The Johns Hopkins Hospital,er,,430,260,60.46511627906976
HOSP-3356,The Johns Hopkins Hospital,icu,2021-07-21,470,320,68.08510638297872
HOSP-3356,The Johns Hopkins Hospital,surgery,2020-08-27,460,150,32.608695652173914
HOSP-3356,The Johns Hopkins Hospital,surgery,,240,230,95.83333333333334
HOSP-3358,The Johns Hopkins Hospital,icu,,440,280,63.63636363636363
HOSP-3359,The Johns Hopkins Hospital,pediatrics,2024-04-27,390,130,33.33333333333333
HOSP-3360,The Johns Hopkins Hospital,maternity,2020-08-13,150,20,13.333333333333334
HOSP-3361,The Johns Hopkins Hospital,er,,410,370,90.2439024390244
HOSP-3362,The Johns Hopkins Hospital,er,2022-01-19,110,350,318.1818181818182
HOSP-3362,The Johns Hopkins Hospital,icu,2024-06-15,500,320,64.0
HOSP-3365,The Johns Hopkins Hospital,er,,330,360,109.09090909090908
HOSP-3365,The Johns Hopkins Hospital,pediatrics,2021-12-25,490,150,30.612244897959183
HOSP-3365,The Johns Hopkins Hospital,surgery,,400,140,35.0
HOSP-3369,The Johns Hopkins Hospital,maternity,,210,320,152.38095238095238
HOSP-3370,The Johns Hopkins Hospital,surgery,2023-04-15,380,330,86.8421052631579
HOSP-3371,The Johns Hopkins Hospital,surgery,2021-04-24,100,210,210.0
HOSP-3372,The Johns Hopkins Hospital,pediatrics,2022-06-14,150,180,120.0
HOSP-3377,The Johns Hopkins Hospital,pediatrics,2021-07-24,140,200,142.85714285714286
HOSP-3377,The Johns Hopkins Hospital,surgery,2022-04-26,230,300,130.43478260869566
HOSP-3382,The Johns Hopkins Hospital,er,2021-12-14,140,130,92.85714285714286
HOSP-3382,The Johns Hopkins Hospital,pediatrics,,110,350,318.1818181818182
HOSP-3386,The Johns Hopkins Hospital,maternity,2021-12-27,130,110,84.61538461538461
HOSP-3387,The Johns Hopkins Hospital,pediatrics,2022-06-28,110,280,254.54545454545453
HOSP-3389,The Johns Hopkins Hospital,maternity,,420,370,88.09523809523809
HOSP-3390,The Johns Hopkins Hospital,er,2023-08-18,450,90,20.0
HOSP-3392,The Johns Hopkins Hospital,surgery,,390,110,28.205128205128204
HOSP-3393,The Johns Hopkins Hospital,er,,120,350,291.66666666666663
HOSP-3394,The Johns Hopkins Hospital,er,2024-01-16,190,390,205.26315789473685
HOSP-3394,The Johns Hopkins Hospital,pediatrics,2021-08-24,220,260,118.18181818181819
HOSP-3396,The Johns Hopkins Hospital,er,2022-06-18,420,290,69.04761904761905
HOSP-3396,The Johns Hopkins Hospital,er,,120,340,283.33333333333337
HOSP-3396,The Johns Hopkins Hospital,surgery,2022-08-26,220,350,159.0909090909091
HOSP-3397,The Johns Hopkins Hospital,er,2022-10-18,470,310,65.95744680851064
HOSP-3397,The Johns Hopkins Hospital,icu,2022-02-27,490,290,59.183673469387756
HOSP-3397,The Johns Hopkins Hospital,maternity,2022-02-27,380,250,65.78947368421053
HOSP-3397,The Johns Hopkins Hospital,maternity,2023-08-31,440,220,50.0
HOSP-3399,The Johns Hopkins Hospital,maternity,2022-04-27,190,310,163.1578947368421
HOSP-3400,The Johns Hopkins Hospital,icu,,140,70,50.0
HOSP-3402,The Johns Hopkins Hospital,icu,2022-08-16,370,240,64.86486486486487
HOSP-3404,The Johns Hopkins Hospital,er,,480,120,25.0
HOSP-3407,The Johns Hopkins Hospital,pediatrics,,200,300,150.0
HOSP-3408,The Johns Hopkins Hospital,surgery,,110,260,236.36363636363637
HOSP-3412,The Johns Hopkins Hospital,icu,2020-08-17,110,180,163.63636363636365
HOSP-3412,The Johns Hopkins Hospital,pediatrics,2023-12-15,160,250,156.25
HOSP-3417,The Johns Hopkins Hospital,er,,280,350,125.0
HOSP-3417,The Johns Hopkins Hospital,maternity,,130,150,115.38461538461537
HOSP-3419,The Johns Hopkins Hospital,surgery,2022-08-30,500,30,6.0
HOSP-3422,The Johns Hopkins Hospital,icu,2022-02-23,200,350,175.0
HOSP-3423,The Johns Hopkins Hospital,maternity,2021-11-30,120,190,158.33333333333331
HOSP-3426,The Johns Hopkins Hospital,er,2022-09-27,420,80,19.047619047619047
HOSP-3427,The Johns Hopkins Hospital,icu,2021-07-28,330,100,30.303030303030305
HOSP-3427,The Johns Hopkins Hospital,icu,2024-02-25,240,350,145.83333333333331
HOSP-3428,The Johns Hopkins Hospital,er,,210,320,152.38095238095238
HOSP-3428,The Johns Hopkins Hospital,pediatrics,2023-10-17,460,60,13.043478260869565
HOSP-3429,The Johns Hopkins Hospital,er,,430,390,90.69767441860465
HOSP-3430,The Johns Hopkins Hospital,pediatrics,,150,340,226.66666666666666
HOSP-3431,The Johns Hopkins Hospital,er,2021-11-19,130,350,269.2307692307692
HOSP-3431,The Johns Hopkins Hospital,surgery,2022-06-26,110,180,163.63636363636365
HOSP-3433,The Johns Hopkins Hospital,surgery,2020-08-25,470,100,21.27659574468085
HOSP-3435,The Johns Hopkins Hospital,pediatrics,2020-10-23,240,110,45.83333333333333
HOSP-3436,The Johns Hopkins Hospital,icu,2021-04-14,260,20,7.6923076923076925
HOSP-3437,The Johns Hopkins Hospital,maternity,,460,170,36.95652173913043
HOSP-3439,The Johns Hopkins Hospital,icu,2021-11-19,410,360,87.8048780487805
HOSP-3439,The Johns Hopkins Hospital,icu,2023-01-18,310,20,6.451612903225806
HOSP-3440,The Johns Hopkins Hospital,pediatrics,,150,360,240.0
HOSP-3443,The Johns Hopkins Hospital,pediatrics,2024-01-16,340,60,17.647058823529413
HOSP-3445,The Johns Hopkins Hospital,icu,2022-08-28,220,0,0.0
HOSP-3445,The Johns Hopkins Hospital,surgery,2022-01-23,240,100,41.66666666666667
HOSP-3446,The Johns Hopkins Hospital,icu,2021-07-20,350,30,8.571428571428571
HOSP-3447,The Johns Hopkins Hospital,surgery,,480,250,52.083333333333336
HOSP-3448,The Johns Hopkins Hospital,er,2022-03-22,230,160,69.56521739130434
HOSP-3449,The Johns Hopkins Hospital,er,2023-01-29,330,110,33.33333333333333
HOSP-3452,The Johns Hopkins Hospital,maternity,2022-03-21,280,300,107.14285714285714
HOSP-3453,The Johns Hopkins Hospital,er,2020-12-13,450,100,22.22222222222222
HOSP-3454,The Johns Hopkins Hospital,maternity,2024-04-28,190,170,89.47368421052632
HOSP-3455,The Johns Hopkins Hospital,surgery,,260,230,88.46153846153845
HOSP-3456,The Johns Hopkins Hospital,pediatrics,2023-03-19,440,390,88.63636363636364
HOSP-3456,The Johns Hopkins Hospital,pediatrics,,460,120,26.08695652173913
HOSP-3456,The Johns Hopkins Hospital,surgery,,160,160,100.0
HOSP-3457,The Johns Hopkins Hospital,icu,2020-08-26,380,140,36.84210526315789
HOSP-3458,The Johns Hopkins Hospital,maternity,2021-08-21,200,270,135.0
HOSP-3459,The Johns Hopkins Hospital,pediatrics,2022-08-18,340,260,76.47058823529412
HOSP-3462,The Johns Hopkins Hospital,er,2020-12-31,180,0,0.0
HOSP-3462,The Johns Hopkins Hospital,surgery,2024-01-16,470,380,80.85106382978722
HOSP-3463,The Johns Hopkins Hospital,er,,320,70,21.875
HOSP-3466,The Johns Hopkins Hospital,pediatrics,2021-11-25,240,70,29.166666666666668
HOSP-3469,The Johns Hopkins Hospital,er,2023-01-25,100,320,320.0
HOSP-3469,The Johns Hopkins Hospital,er,,390,40,10.256410256410255
HOSP-3469,The Johns Hopkins Hospital,maternity,2020-08-18,480,90,18.75
HOSP-3469,The Johns Hopkins Hospital,surgery,2021-10-31,470,350,74.46808510638297
HOSP-3469,The Johns Hopkins Hospital,surgery,,220,270,122.72727272727273
HOSP-3470,The Johns Hopkins Hospital,icu,,160,120,75.0
HOSP-3472,The Johns Hopkins Hospital,surgery,,170,40,23.52941176470588
HOSP-3473,The Johns Hopkins Hospital,maternity,,330,390,118.18181818181819
HOSP-3475,The Johns Hopkins Hospital,icu,2022-07-13,360,50,13.88888888888889
HOSP-3475,The Johns Hopkins Hospital,icu,,430,190,44.18604651162791
HOSP-3475,The Johns Hopkins Hospital,maternity,2022-04-30,440,370,84.0909090909091
HOSP-3475,The Johns Hopkins Hospital,maternity,2022-09-25,120,220,183.33333333333331
HOSP-3476,The Johns Hopkins Hospital,icu,2023-06-23,430,400,93.02325581395348
HOSP-3476,The Johns Hopkins Hospital,icu,,300,380,126.66666666666666
HOSP-3476,The Johns Hopkins Hospital,surgery,2023-11-16,300,360,120.0
HOSP-3478,The Johns Hopkins Hospital,pediatrics,,220,20,9.090909090909092
HOSP-3479,The Johns Hopkins Hospital,maternity,2024-01-15,190,30,15.789473684210526
HOSP-3480,The Johns Hopkins Hospital,icu,,130,320,246.15384615384616
HOSP-3480,The Johns Hopkins Hospital,maternity,2021-12-26,100,400,400.0
HOSP-3480,The Johns Hopkins Hospital,pediatrics,2021-01-18,240,100,41.66666666666667
HOSP-3480,The Johns Hopkins Hospital,pediatrics,2021-11-14,450,40,8.88888888888889
HOSP-3483,The Johns Hopkins Hospital,maternity,2021-05-26,190,70,36.84210526315789
