hospital_id,hospital_name,department_referral,admission_date,total_admissions,average_age,average_wait_time,average_length_of_stay,average_satisfaction,readmitted_patients
HOSP-3122,The Johns Hopkins Hospital,allergy and immunology,2023-02-26,1,44.0,60.0,28.0,990.0,1.0
HOSP-3122,The Johns Hopkins Hospital,dermatology,,1,20.0,75.0,10.0,1570.0,0.0
HOSP-3122,The Johns Hopkins Hospital,nephrology,2022-09-17,1,95.0,60.0,15.0,1540.0,1.0
HOSP-3123,The Johns Hopkins Hospital,infectious disease,2021-09-28,1,74.0,75.0,23.0,590.0,0.0
HOSP-3123,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2022-03-16,1,34.0,15.0,23.0,150.0,0.0
HOSP-3124,The Johns Hopkins Hospital,psychiatry,,1,91.0,30.0,11.0,840.0,1.0
HOSP-3124,The Johns Hopkins Hospital,pulmonology,2022-11-29,1,60.0,90.0,11.0,1120.0,0.0
HOSP-3125,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,84.0,90.0,4.0,650.0,0.0
HOSP-3125,The Johns Hopkins Hospital,neurology,2022-02-19,1,57.0,15.0,10.0,1380.0,1.0
HOSP-3126,The Johns Hopkins Hospital,endocrinology,2021-05-22,1,82.0,120.0,18.0,1240.0,1.0
HOSP-3129,The Johns Hopkins Hospital,infectious disease,2021-11-21,1,38.0,15.0,21.0,660.0,0.0
HOSP-3130,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-02-18,1,37.0,60.0,24.0,310.0,0.0
HOSP-3130,The Johns Hopkins Hospital,psychiatry,,1,10.0,75.0,10.0,490.0,0.0
HOSP-3131,The Johns Hopkins Hospital,neurology,,1,68.0,105.0,9.0,210.0,0.0
HOSP-3133,The Johns Hopkins Hospital,rheumatology,,1,78.0,45.0,13.0,430.0,0.0
HOSP-3136,The Johns Hopkins Hospital,oncology,,1,93.0,75.0,25.0,960.0,1.0
HOSP-3137,The Johns Hopkins Hospital,gastroenterology,2023-01-17,1,93.0,60.0,13.0,780.0,0.0
HOSP-3138,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-12-20,1,85.0,30.0,24.0,460.0,0.0
HOSP-3139,The Johns Hopkins Hospital,cardiology,2023-06-27,1,55.0,60.0,3.0,500.0,0.0
HOSP-3139,The Johns Hopkins Hospital,dermatology,,1,1.0,45.0,4.0,1360.0,1.0
HOSP-3144,The Johns Hopkins Hospital,dermatology,2020-09-19,1,44.0,90.0,25.0,1150.0,0.0
HOSP-3144,The Johns Hopkins Hospital,endocrinology,,1,46.0,30.0,10.0,1540.0,1.0
HOSP-3144,The Johns Hopkins Hospital,neurology,2022-06-23,1,64.0,90.0,13.0,250.0,1.0
HOSP-3145,The Johns Hopkins Hospital,gastroenterology,,1,66.0,90.0,1.0,720.0,0.0
HOSP-3145,The Johns Hopkins Hospital,neurology,,1,71.0,105.0,20.0,1300.0,0.0
HOSP-3146,The Johns Hopkins Hospital,gastroenterology,,1,70.0,75.0,29.0,310.0,0.0
HOSP-3147,The Johns Hopkins Hospital,cardiology or internal medicine,2024-07-17,1,89.0,30.0,21.0,1330.0,0.0
HOSP-3147,The Johns Hopkins Hospital,nephrology,2021-05-22,1,93.0,60.0,12.0,170.0,1.0
HOSP-3148,The Johns Hopkins Hospital,infectious disease,2024-01-13,1,94.0,15.0,21.0,1560.0,1.0
HOSP-3148,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,3.0,30.0,26.0,1420.0,0.0
HOSP-3148,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,19.0,45.0,15.0,860.0,0.0
HOSP-3150,The Johns Hopkins Hospital,urology or nephrology,,1,30.0,45.0,30.0,400.0,0.0
HOSP-3152,The Johns Hopkins Hospital,infectious disease,2022-03-21,1,7.0,30.0,21.0,1160.0,0.0
HOSP-3153,The Johns Hopkins Hospital,neurology,2023-08-26,1,82.0,60.0,14.0,1330.0,1.0
HOSP-3154,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,29.0,45.0,6.0,520.0,1.0
HOSP-3155,The Johns Hopkins Hospital,endocrinology,2021-11-15,1,57.0,90.0,12.0,1460.0,0.0
HOSP-3155,The Johns Hopkins Hospital,psychiatry,2023-04-29,1,0.0,120.0,21.0,1480.0,0.0
HOSP-3157,The Johns Hopkins Hospital,nephrology,2023-12-29,1,94.0,30.0,6.0,1200.0,0.0
HOSP-3158,The Johns Hopkins Hospital,gastroenterology,2021-08-29,1,93.0,120.0,5.0,880.0,0.0
HOSP-3158,The Johns Hopkins Hospital,neurology,,1,38.0,75.0,11.0,920.0,1.0
HOSP-3158,The Johns Hopkins Hospital,pulmonology or infectious disease,2020-09-17,1,28.0,90.0,18.0,120.0,1.0
HOSP-3159,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,78.0,90.0,27.0,640.0,1.0
HOSP-3160,The Johns Hopkins Hospital,cardiology or internal medicine,2023-01-20,1,67.0,15.0,18.0,120.0,1.0
HOSP-3160,The Johns Hopkins Hospital,gastroenterology,2022-02-18,1,41.0,15.0,17.0,1000.0,1.0
HOSP-3160,The Johns Hopkins Hospital,pulmonology,,1,41.0,120.0,14.0,120.0,0.0
HOSP-3161,The Johns Hopkins Hospital,hepatology,,1,83.0,105.0,12.0,800.0,1.0
HOSP-3162,The Johns Hopkins Hospital,neurology,2021-04-21,1,12.0,75.0,11.0,1480.0,1.0
HOSP-3163,The Johns Hopkins Hospital,allergy and immunology,2022-03-19,1,82.0,90.0,25.0,980.0,1.0
HOSP-3163,The Johns Hopkins Hospital,gastroenterology,2023-12-13,1,31.0,90.0,6.0,860.0,1.0
HOSP-3165,The Johns Hopkins Hospital,infectious disease,2020-12-21,1,14.0,60.0,28.0,680.0,0.0
HOSP-3171,The Johns Hopkins Hospital,gastroenterology,,1,69.0,90.0,20.0,520.0,0.0
HOSP-3172,The Johns Hopkins Hospital,cardiology or internal medicine,,1,26.0,60.0,10.0,1370.0,0.0
HOSP-3172,The Johns Hopkins Hospital,psychiatry,,1,41.0,90.0,11.0,750.0,0.0
HOSP-3173,The Johns Hopkins Hospital,psychiatry,,1,51.0,105.0,10.0,1100.0,0.0
HOSP-3174,The Johns Hopkins Hospital,pulmonology or infectious disease,2021-10-15,1,81.0,60.0,25.0,920.0,1.0
HOSP-3176,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-09-29,1,38.0,120.0,6.0,1400.0,0.0
HOSP-3176,The Johns Hopkins Hospital,neurology,2021-07-25,1,15.0,90.0,6.0,490.0,0.0
HOSP-3178,The Johns Hopkins Hospital,gastroenterology,,1,94.0,90.0,14.0,1240.0,0.0
HOSP-3178,The Johns Hopkins Hospital,psychiatry,,1,80.0,45.0,10.0,600.0,0.0
HOSP-3179,The Johns Hopkins Hospital,neurology,,1,76.0,45.0,21.0,1100.0,0.0
HOSP-3180,The Johns Hopkins Hospital,cardiology,2024-01-26,1,7.0,105.0,8.0,1420.0,1.0
HOSP-3180,The Johns Hopkins Hospital,hepatology or gastroenterology,2020-09-17,1,83.0,75.0,19.0,1000.0,1.0
HOSP-3180,The Johns Hopkins Hospital,psychiatry,2020-12-19,1,42.0,120.0,13.0,1600.0,0.0
HOSP-3180,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,65.0,45.0,4.0,500.0,1.0
HOSP-3181,The Johns Hopkins Hospital,rheumatology,,1,85.0,45.0,24.0,1070.0,1.0
HOSP-3183,The Johns Hopkins Hospital,gastroenterology,2021-06-29,1,38.0,90.0,30.0,480.0,0.0
HOSP-3183,The Johns Hopkins Hospital,neurology,2022-01-22,1,16.0,90.0,22.0,580.0,0.0
HOSP-3184,The Johns Hopkins Hospital,gastroenterology,,1,85.0,45.0,15.0,860.0,0.0
HOSP-3187,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,81.0,15.0,7.0,1090.0,0.0
HOSP-3190,The Johns Hopkins Hospital,gastroenterology,,1,11.0,60.0,7.0,670.0,1.0
HOSP-3192,The Johns Hopkins Hospital,dermatology,,1,85.0,30.0,10.0,100.0,0.0
HOSP-3192,The Johns Hopkins Hospital,gastroenterology,2023-05-14,1,16.0,60.0,23.0,340.0,1.0
HOSP-3197,The Johns Hopkins Hospital,allergy and immunology,2021-09-23,1,44.0,45.0,30.0,1170.0,0.0
HOSP-3201,The Johns Hopkins Hospital,rheumatology,,1,29.0,60.0,29.0,1170.0,0.0
HOSP-3202,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,71.0,105.0,30.0,260.0,1.0
HOSP-3203,The Johns Hopkins Hospital,gastroenterology,,1,73.0,75.0,22.0,1030.0,1.0
HOSP-3204,The Johns Hopkins Hospital,cardiology or internal medicine,2020-09-17,1,38.0,45.0,15.0,950.0,0.0
HOSP-3204,The Johns Hopkins Hospital,cardiology or internal medicine,,1,54.0,120.0,26.0,1360.0,0.0
HOSP-3208,The Johns Hopkins Hospital,neurology,2022-07-31,1,7.0,30.0,1.0,610.0,1.0
HOSP-3210,The Johns Hopkins Hospital,gastroenterology,,1,35.0,105.0,7.0,1480.0,1.0
HOSP-3210,The Johns Hopkins Hospital,nephrology,2021-06-20,1,84.0,120.0,23.0,780.0,0.0
HOSP-3211,The Johns Hopkins Hospital,cardiology,2022-04-19,1,31.0,105.0,23.0,690.0,0.0
HOSP-3211,The Johns Hopkins Hospital,neurology,2020-10-31,1,68.0,105.0,14.0,1330.0,0.0
HOSP-3215,The Johns Hopkins Hospital,cardiology,,1,58.0,60.0,24.0,270.0,0.0
HOSP-3215,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-10-14,1,9.0,60.0,16.0,100.0,1.0
HOSP-3216,The Johns Hopkins Hospital,neurology,2023-07-21,1,92.0,120.0,20.0,620.0,0.0
HOSP-3221,The Johns Hopkins Hospital,cardiology,,1,34.0,105.0,8.0,140.0,0.0
HOSP-3221,The Johns Hopkins Hospital,psychiatry,,1,45.0,75.0,28.0,200.0,0.0
HOSP-3221,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,84.0,30.0,30.0,580.0,0.0
HOSP-3222,The Johns Hopkins Hospital,allergy and immunology,2023-07-20,1,80.0,30.0,3.0,290.0,0.0
HOSP-3222,The Johns Hopkins Hospital,pulmonology,,1,57.0,45.0,27.0,140.0,1.0
HOSP-3223,The Johns Hopkins Hospital,psychiatry,,1,90.0,75.0,30.0,440.0,0.0
HOSP-3225,The Johns Hopkins Hospital,allergy and immunology,2023-10-21,1,69.0,15.0,21.0,1460.0,0.0
HOSP-3225,The Johns Hopkins Hospital,dermatology,,1,41.0,60.0,29.0,1320.0,0.0
HOSP-3226,The Johns Hopkins Hospital,cardiology,2023-04-18,1,44.0,105.0,1.0,620.0,1.0
HOSP-3228,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2021-11-21,1,13.0,30.0,9.0,1260.0,1.0
HOSP-3230,The Johns Hopkins Hospital,neurology,,1,37.0,90.0,12.0,870.0,0.0
HOSP-3230,The Johns Hopkins Hospital,psychiatry,,1,82.0,60.0,1.0,960.0,0.0
HOSP-3230,The Johns Hopkins Hospital,rheumatology,,1,58.0,30.0,21.0,1210.0,1.0
HOSP-3231,The Johns Hopkins Hospital,rheumatology,2024-05-29,1,77.0,120.0,10.0,1220.0,0.0
HOSP-3233,The Johns Hopkins Hospital,dermatology,2022-10-30,1,90.0,45.0,24.0,200.0,0.0
HOSP-3233,The Johns Hopkins Hospital,infectious disease,,1,4.0,120.0,27.0,1550.0,0.0
HOSP-3234,The Johns Hopkins Hospital,neurology,,1,21.0,30.0,23.0,1080.0,0.0
HOSP-3236,The Johns Hopkins Hospital,allergy and immunology,,1,21.0,90.0,23.0,1100.0,1.0
HOSP-3236,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-04-24,1,46.0,120.0,27.0,650.0,1.0
HOSP-3236,The Johns Hopkins Hospital,urology or nephrology,,1,50.0,120.0,8.0,630.0,0.0
HOSP-3238,The Johns Hopkins Hospital,allergy and immunology,2022-11-24,1,88.0,90.0,26.0,460.0,1.0
HOSP-3238,The Johns Hopkins Hospital,pulmonology or infectious disease,2020-07-29,1,2.0,75.0,12.0,1110.0,1.0
HOSP-3239,The Johns Hopkins Hospital,hepatology,2023-10-20,1,68.0,15.0,23.0,710.0,0.0
HOSP-3239,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2023-02-24,1,81.0,105.0,27.0,1450.0,1.0
HOSP-3240,The Johns Hopkins Hospital,neurology,,1,68.0,30.0,11.0,640.0,0.0
HOSP-3242,The Johns Hopkins Hospital,cardiology,2022-10-22,1,9.0,105.0,27.0,320.0,1.0
HOSP-3245,The Johns Hopkins Hospital,dermatology,,1,71.0,45.0,27.0,1160.0,0.0
HOSP-3246,The Johns Hopkins Hospital,neurology,2023-09-27,1,69.0,120.0,18.0,1250.0,0.0
HOSP-3247,The Johns Hopkins Hospital,infectious disease,,1,65.0,45.0,26.0,1280.0,0.0
HOSP-3248,The Johns Hopkins Hospital,neurology,,1,42.0,60.0,28.0,880.0,1.0
HOSP-3249,The Johns Hopkins Hospital,hepatology,,1,26.0,60.0,4.0,1540.0,0.0
HOSP-3251,The Johns Hopkins Hospital,gastroenterology,2021-07-16,1,30.0,105.0,23.0,920.0,0.0
HOSP-3252,The Johns Hopkins Hospital,cardiology or internal medicine,2021-01-16,1,92.0,60.0,13.0,170.0,0.0
HOSP-3252,The Johns Hopkins Hospital,urology or nephrology,,1,89.0,75.0,17.0,310.0,1.0
HOSP-3253,The Johns Hopkins Hospital,infectious disease,,1,92.0,90.0,6.0,740.0,1.0
HOSP-3255,The Johns Hopkins Hospital,gastroenterology,2023-04-25,1,27.0,45.0,30.0,1450.0,1.0
HOSP-3255,The Johns Hopkins Hospital,rheumatology,2021-08-22,1,42.0,105.0,17.0,840.0,0.0
HOSP-3256,The Johns Hopkins Hospital,allergy and immunology,,1,22.0,60.0,5.0,750.0,1.0
HOSP-3256,The Johns Hopkins Hospital,gastroenterology,2021-09-25,1,45.0,75.0,12.0,1340.0,0.0
HOSP-3257,The Johns Hopkins Hospital,neurology,,1,26.0,75.0,6.0,1530.0,0.0
HOSP-3258,The Johns Hopkins Hospital,cardiology,,1,27.0,60.0,9.0,890.0,1.0
HOSP-3260,The Johns Hopkins Hospital,infectious disease,,1,34.0,45.0,23.0,1340.0,1.0
HOSP-3260,The Johns Hopkins Hospital,pulmonology,2022-05-23,1,56.0,105.0,9.0,1050.0,0.0
HOSP-3261,The Johns Hopkins Hospital,infectious disease,2021-01-22,1,19.0,120.0,22.0,310.0,1.0
HOSP-3263,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-01-15,1,27.0,15.0,22.0,1510.0,1.0
HOSP-3263,The Johns Hopkins Hospital,psychiatry,,1,37.0,120.0,23.0,880.0,1.0
HOSP-3263,The Johns Hopkins Hospital,pulmonology,2024-01-30,1,55.0,75.0,29.0,1560.0,0.0
HOSP-3263,The Johns Hopkins Hospital,rheumatology,2021-03-28,1,61.0,105.0,4.0,740.0,1.0
HOSP-3264,The Johns Hopkins Hospital,infectious disease,2022-09-25,1,75.0,30.0,26.0,1520.0,0.0
HOSP-3265,The Johns Hopkins Hospital,infectious disease,,1,95.0,120.0,30.0,990.0,0.0
HOSP-3265,The Johns Hopkins Hospital,neurology,,1,41.0,75.0,21.0,1340.0,0.0
HOSP-3266,The Johns Hopkins Hospital,hepatology,2023-04-15,1,84.0,90.0,15.0,140.0,0.0
HOSP-3267,The Johns Hopkins Hospital,cardiology,2023-12-16,1,90.0,15.0,20.0,100.0,1.0
HOSP-3268,The Johns Hopkins Hospital,gastroenterology,2022-12-27,1,12.0,60.0,19.0,1260.0,0.0
HOSP-3268,The Johns Hopkins Hospital,psychiatry,,1,88.0,15.0,11.0,1070.0,0.0
HOSP-3269,The Johns Hopkins Hospital,cardiology or internal medicine,,1,8.0,45.0,21.0,150.0,0.0
HOSP-3270,The Johns Hopkins Hospital,dermatology,2023-06-26,1,29.0,45.0,5.0,370.0,0.0
HOSP-3271,The Johns Hopkins Hospital,urology or nephrology,2020-12-15,1,66.0,15.0,20.0,820.0,0.0
HOSP-3272,The Johns Hopkins Hospital,allergy and immunology,2022-03-28,1,11.0,60.0,14.0,1530.0,1.0
HOSP-3273,The Johns Hopkins Hospital,neurology,,1,52.0,15.0,21.0,870.0,0.0
HOSP-3274,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,51.0,30.0,23.0,920.0,0.0
HOSP-3275,The Johns Hopkins Hospital,neurology,2021-09-20,1,42.0,90.0,3.0,1230.0,0.0
HOSP-3277,The Johns Hopkins Hospital,gastroenterology,2023-05-19,1,92.0,60.0,28.0,900.0,1.0
HOSP-3278,The Johns Hopkins Hospital,psychiatry,2021-11-15,1,6.0,30.0,16.0,1060.0,1.0
HOSP-3278,The Johns Hopkins Hospital,urology or nephrology,,1,82.0,30.0,30.0,960.0,1.0
HOSP-3279,The Johns Hopkins Hospital,cardiology,2022-02-24,1,40.0,75.0,13.0,1290.0,0.0
HOSP-3279,The Johns Hopkins Hospital,gastroenterology,,1,13.0,75.0,28.0,650.0,0.0
HOSP-3279,The Johns Hopkins Hospital,rheumatology,,1,25.0,60.0,6.0,1030.0,0.0
HOSP-3280,The Johns Hopkins Hospital,allergy and immunology,,1,65.0,90.0,6.0,290.0,1.0
HOSP-3282,The Johns Hopkins Hospital,neurology,2021-11-14,1,37.0,15.0,13.0,260.0,1.0
HOSP-3283,The Johns Hopkins Hospital,hepatology or gastroenterology,2021-01-28,1,59.0,90.0,16.0,1030.0,1.0
HOSP-3283,The Johns Hopkins Hospital,neurology,,1,3.0,45.0,19.0,1280.0,1.0
HOSP-3286,The Johns Hopkins Hospital,pulmonology,2022-02-18,1,39.0,15.0,21.0,1330.0,1.0
HOSP-3287,The Johns Hopkins Hospital,psychiatry,2023-01-26,1,1.0,90.0,2.0,1290.0,0.0
HOSP-3287,The Johns Hopkins Hospital,pulmonology or infectious disease,2022-11-25,1,28.0,30.0,17.0,790.0,0.0
HOSP-3288,The Johns Hopkins Hospital,dermatology,,1,15.0,30.0,14.0,790.0,0.0
HOSP-3288,The Johns Hopkins Hospital,neurology,2020-09-30,1,59.0,75.0,21.0,530.0,0.0
HOSP-3289,The Johns Hopkins Hospital,cardiology,2022-12-16,1,51.0,45.0,18.0,300.0,0.0
HOSP-3289,The Johns Hopkins Hospital,rheumatology,2022-08-30,1,26.0,90.0,22.0,1350.0,0.0
HOSP-3290,The Johns Hopkins Hospital,endocrinology,,1,33.0,75.0,5.0,1280.0,0.0
HOSP-3293,The Johns Hopkins Hospital,gastroenterology,2023-04-23,1,20.0,15.0,20.0,950.0,1.0
HOSP-3294,The Johns Hopkins Hospital,rheumatology,2021-12-23,1,51.0,105.0,8.0,1200.0,1.0
HOSP-3295,The Johns Hopkins Hospital,gastroenterology,2021-03-13,1,85.0,120.0,15.0,1020.0,0.0
HOSP-3295,The Johns Hopkins Hospital,neurology,,1,79.0,15.0,23.0,290.0,0.0
HOSP-3297,The Johns Hopkins Hospital,cardiology or internal medicine,,1,41.0,105.0,2.0,220.0,0.0
HOSP-3297,The Johns Hopkins Hospital,hepatology or gastroenterology,2021-06-23,1,5.0,120.0,18.0,710.0,0.0
HOSP-3298,The Johns Hopkins Hospital,neurology,2022-01-21,1,53.0,90.0,4.0,1400.0,0.0
HOSP-3300,The Johns Hopkins Hospital,hepatology,,1,40.0,60.0,8.0,360.0,0.0
HOSP-3301,The Johns Hopkins Hospital,hepatology,2020-08-17,1,33.0,90.0,11.0,170.0,0.0
HOSP-3303,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2022-05-24,1,68.0,30.0,11.0,920.0,0.0
HOSP-3306,The Johns Hopkins Hospital,neurology,2023-03-20,1,41.0,60.0,11.0,1160.0,1.0
HOSP-3307,The Johns Hopkins Hospital,dermatology,2023-10-22,1,82.0,120.0,5.0,1570.0,1.0
HOSP-3308,The Johns Hopkins Hospital,gastroenterology,2020-12-16,1,8.0,90.0,12.0,500.0,1.0
HOSP-3309,The Johns Hopkins Hospital,cardiology or internal medicine,,1,49.0,90.0,6.0,1560.0,0.0
HOSP-3310,The Johns Hopkins Hospital,hepatology or gastroenterology,2023-09-13,1,51.0,60.0,22.0,100.0,1.0
HOSP-3311,The Johns Hopkins Hospital,gastroenterology,2024-03-25,1,7.0,15.0,8.0,800.0,1.0
HOSP-3311,The Johns Hopkins Hospital,neurology,,1,77.0,90.0,13.0,1340.0,1.0
HOSP-3312,The Johns Hopkins Hospital,hepatology,,1,56.0,30.0,18.0,250.0,0.0
HOSP-3313,The Johns Hopkins Hospital,neurology,,1,84.0,15.0,11.0,1260.0,0.0
HOSP-3315,The Johns Hopkins Hospital,rheumatology,2021-10-29,1,72.0,15.0,29.0,1540.0,0.0
HOSP-3316,The Johns Hopkins Hospital,gastroenterology,2022-09-25,1,35.0,105.0,8.0,750.0,0.0
HOSP-3316,The Johns Hopkins Hospital,psychiatry,2022-08-21,1,21.0,120.0,7.0,260.0,0.0
HOSP-3317,The Johns Hopkins Hospital,neurology,,1,23.0,45.0,26.0,1300.0,0.0
HOSP-3317,The Johns Hopkins Hospital,psychiatry,2022-04-28,1,6.0,60.0,19.0,1430.0,0.0
HOSP-3318,The Johns Hopkins Hospital,gastroenterology,2024-01-24,1,6.0,120.0,23.0,190.0,1.0
HOSP-3318,The Johns Hopkins Hospital,infectious disease,2021-06-25,1,13.0,30.0,21.0,180.0,0.0
HOSP-3318,The Johns Hopkins Hospital,oncology,2022-01-21,1,81.0,120.0,3.0,300.0,0.0
HOSP-3320,The Johns Hopkins Hospital,psychiatry,,1,29.0,120.0,6.0,700.0,1.0
HOSP-3321,The Johns Hopkins Hospital,cardiology,2021-03-28,1,94.0,90.0,18.0,670.0,1.0
HOSP-3321,The Johns Hopkins Hospital,gastroenterology,,1,23.0,90.0,7.0,1150.0,1.0
HOSP-3321,The Johns Hopkins Hospital,neurology,2021-08-23,1,26.0,60.0,12.0,390.0,1.0
HOSP-3321,The Johns Hopkins Hospital,oncology,2021-08-28,1,39.0,30.0,12.0,1130.0,1.0
HOSP-3322,The Johns Hopkins Hospital,cardiology,2023-07-20,1,78.0,60.0,10.0,1060.0,0.0
HOSP-3324,The Johns Hopkins Hospital,gastroenterology,2021-01-16,1,20.0,30.0,10.0,1530.0,1.0
HOSP-3327,The Johns Hopkins Hospital,neurology,2024-06-30,1,19.0,120.0,11.0,1110.0,0.0
HOSP-3327,The Johns Hopkins Hospital,pulmonology,,1,52.0,75.0,13.0,920.0,0.0
HOSP-3331,The Johns Hopkins Hospital,rheumatology,,1,60.0,60.0,26.0,1020.0,0.0
HOSP-3332,The Johns Hopkins Hospital,cardiology or internal medicine,2023-03-15,1,74.0,60.0,26.0,1140.0,0.0
HOSP-3332,The Johns Hopkins Hospital,oncology,2021-08-18,1,91.0,60.0,17.0,1300.0,0.0
HOSP-3334,The Johns Hopkins Hospital,dermatology,2022-08-16,1,48.0,75.0,10.0,1200.0,0.0
HOSP-3336,The Johns Hopkins Hospital,endocrinology,2023-10-19,1,23.0,30.0,6.0,950.0,0.0
HOSP-3336,The Johns Hopkins Hospital,oncology,2023-12-25,1,47.0,105.0,26.0,1330.0,1.0
HOSP-3338,The Johns Hopkins Hospital,infectious disease,2023-09-17,1,15.0,60.0,16.0,1200.0,0.0
HOSP-3338,The Johns Hopkins Hospital,nephrology,,1,71.0,30.0,11.0,1530.0,1.0
HOSP-3338,The Johns Hopkins Hospital,rheumatology,,1,64.0,75.0,22.0,430.0,1.0
HOSP-3339,The Johns Hopkins Hospital,psychiatry,2024-03-25,1,81.0,30.0,15.0,730.0,1.0
HOSP-3341,The Johns Hopkins Hospital,nephrology,,1,61.0,15.0,22.0,1490.0,0.0
HOSP-3342,The Johns Hopkins Hospital,hepatology,,1,14.0,120.0,27.0,1490.0,0.0
HOSP-3342,The Johns Hopkins Hospital,oncology,2021-07-16,1,54.0,30.0,14.0,1170.0,1.0
HOSP-3343,The Johns Hopkins Hospital,cardiology or internal medicine,,1,4.0,30.0,18.0,1170.0,1.0
HOSP-3343,The Johns Hopkins Hospital,rheumatology,,1,51.0,45.0,29.0,670.0,0.0
HOSP-3344,The Johns Hopkins Hospital,allergy and immunology,2023-07-27,1,1.0,120.0,7.0,770.0,0.0
HOSP-3344,The Johns Hopkins Hospital,nephrology,,1,91.0,90.0,11.0,580.0,1.0
HOSP-3344,The Johns Hopkins Hospital,rheumatology,,1,10.0,75.0,1.0,1050.0,1.0
HOSP-3347,The Johns Hopkins Hospital,nephrology,2020-12-15,1,95.0,105.0,15.0,1300.0,0.0
HOSP-3349,The Johns Hopkins Hospital,neurology,2021-02-28,1,82.0,105.0,16.0,320.0,0.0
HOSP-3350,The Johns Hopkins Hospital,cardiology,,1,23.0,90.0,17.0,990.0,1.0
HOSP-3350,The Johns Hopkins Hospital,neurology,,1,42.0,15.0,15.0,1480.0,1.0
HOSP-3351,The Johns Hopkins Hospital,gastroenterology,2022-12-24,1,85.0,75.0,30.0,130.0,0.0
HOSP-3354,The Johns Hopkins Hospital,gastroenterology,,1,4.0,90.0,4.0,260.0,0.0
HOSP-3354,The Johns Hopkins Hospital,hepatology,2021-11-18,1,7.0,120.0,15.0,1520.0,1.0
HOSP-3355,The Johns Hopkins Hospital,urology or nephrology,,1,16.0,120.0,27.0,880.0,0.0
HOSP-3356,The Johns Hopkins Hospital,gastroenterology,2020-08-27,1,40.0,60.0,20.0,190.0,0.0
HOSP-3356,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,40.0,120.0,16.0,550.0,0.0
HOSP-3356,The Johns Hopkins Hospital,neurology,2021-07-21,1,4.0,60.0,21.0,1130.0,0.0
HOSP-3358,The Johns Hopkins Hospital,nephrology,,1,8.0,120.0,8.0,150.0,0.0
HOSP-3359,The Johns Hopkins Hospital,dermatology,2024-04-27,1,87.0,45.0,17.0,1040.0,0.0
HOSP-3360,The Johns Hopkins Hospital,infectious disease or internal medicine,2020-08-13,1,7.0,45.0,28.0,630.0,1.0
HOSP-3361,The Johns Hopkins Hospital,gastroenterology,,1,2.0,15.0,8.0,990.0,0.0
HOSP-3362,The Johns Hopkins Hospital,endocrinology,2024-06-15,1,91.0,30.0,26.0,200.0,0.0
HOSP-3362,The Johns Hopkins Hospital,gastroenterology,2022-01-19,1,15.0,90.0,6.0,1450.0,1.0
HOSP-3365,The Johns Hopkins Hospital,cardiology,,1,53.0,30.0,3.0,420.0,0.0
HOSP-3365,The Johns Hopkins Hospital,cardiology or internal medicine,,1,85.0,75.0,4.0,1050.0,1.0
HOSP-3365,The Johns Hopkins Hospital,oncology,2021-12-25,1,25.0,60.0,21.0,150.0,0.0
HOSP-3369,The Johns Hopkins Hospital,gastroenterology,,1,28.0,45.0,29.0,1010.0,1.0
HOSP-3370,The Johns Hopkins Hospital,endocrinology,2023-04-15,1,8.0,15.0,10.0,1000.0,1.0
HOSP-3371,The Johns Hopkins Hospital,infectious disease,2021-04-24,1,0.0,45.0,19.0,1220.0,0.0
HOSP-3372,The Johns Hopkins Hospital,nephrology,2022-06-14,1,29.0,90.0,17.0,1480.0,1.0
HOSP-3377,The Johns Hopkins Hospital,psychiatry,2022-04-26,1,25.0,75.0,14.0,1380.0,0.0
HOSP-3377,The Johns Hopkins Hospital,urology or nephrology,2021-07-24,1,72.0,60.0,11.0,960.0,0.0
HOSP-3382,The Johns Hopkins Hospital,oncology,2021-12-14,1,13.0,15.0,22.0,510.0,1.0
HOSP-3382,The Johns Hopkins Hospital,rheumatology,,1,5.0,90.0,24.0,1480.0,0.0
HOSP-3386,The Johns Hopkins Hospital,neurology,2021-12-27,1,21.0,60.0,10.0,1460.0,0.0
HOSP-3387,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-06-28,1,86.0,60.0,5.0,540.0,1.0
